Date,Investment_Value,return,return/100,spyv,spyg,label,true label,,,,tp,fp,tn,fn,tpr,tnr
2/4/11,519.429669,0.358870306,0.003588703,-0.000734817,0.003588624,growth,growth,,,,,,,,,
2/7/11,524.0150276,0.882767949,0.008827679,0.00882714,0.007151039,value,value,,,,,,,,,
2/8/11,526.1413595,0.405776891,0.004057769,0.001458228,0.004057537,growth,growth,,,,,,,,,
2/9/11,525.5212182,-0.117865911,-0.001178659,-0.003494576,-0.001178428,growth,growth,,,,,,,,,
2/10/11,525.6748379,0.02923186,0.000292319,0.000292013,0.000674369,value,growth,,,,,,,,,
2/11/11,530.052154,0.832704146,0.008327041,0.008327274,0.006064541,value,value,,,,,,,,,
2/14/11,530.743362,0.130403774,0.001304038,0.001304114,0.002009251,value,growth,,,,,,,,,
2/15/11,529.412968,-0.250666159,-0.002506662,-0.003762298,-0.002506662,growth,growth,,,,,,,,,
2/16/11,533.0493837,0.686876956,0.00686877,0.006972245,0.006868616,growth,value,,,,,,,,,
2/17/11,535.4329239,0.447151847,0.004471518,0.004471064,0.001996776,value,value,,,,,,,,,
2/18/11,536.8936387,0.27281004,0.0027281,0.002728326,0.000664139,value,value,,,,,,,,,
2/22/11,524.4201917,-2.323262198,-0.023232622,-0.019189469,-0.023232627,growth,value,,,,,,,,,
2/23/11,521.3019217,-0.59461289,-0.005946129,-0.003212154,-0.005946363,growth,value,,,,,,,,,
2/24/11,521.9253964,0.119599544,0.001195995,-0.002489996,0.001196778,growth,growth,,,,,,,,,
2/25/11,526.293829,0.836984103,0.008369841,0.008369532,0.012290504,value,growth,,,,,,,,,
2/28/11,529.9727368,0.699021657,0.006990217,0.006990446,0.002529874,value,value,,,,,,,,,
3/1/11,522.3951704,-1.429803056,-0.014298031,-0.01359373,-0.014297878,growth,value,,,,,,,,,
3/2/11,523.9108386,0.29013825,0.002901382,-0.00190574,0.002900836,growth,growth,,,,,,,,,
3/3/11,533.7166525,1.871657005,0.01871657,0.017185404,0.018717435,growth,growth,,,,,,,,,
3/4/11,529.2593829,-0.835137832,-0.008351378,-0.010830563,-0.008351604,growth,growth,,,,,,,,,
3/7/11,525.0695649,-0.791637927,-0.007916379,-0.004379079,-0.007916532,growth,value,,,,,,,,,
3/8/11,531.7675854,1.2756444,0.012756444,0.01275652,0.006961286,value,value,,,,,,,,,
3/9/11,530.0640444,-0.320354423,-0.003203544,-0.002027194,-0.003203929,growth,value,,,,,,,,,
3/10/11,520.7395307,-1.759129642,-0.017591296,-0.018424028,-0.017590912,growth,growth,,,,,,,,,
3/11/11,524.8637441,0.791991624,0.007919916,0.007537409,0.007920072,growth,growth,,,,,,,,,
3/14/11,521.8153714,-0.580793154,-0.005807932,-0.012028858,-0.005808242,growth,growth,,,,,,,,,
3/15/11,516.2565669,-1.065281862,-0.010652819,-0.005939115,-0.010653054,growth,value,,,,,,,,,
3/16/11,506.3939893,-1.910402357,-0.019104024,-0.018073186,-0.019103629,growth,value,,,,,,,,,
3/17/11,513.0185398,1.308181114,0.013081811,0.013082052,0.011508419,value,value,,,,,,,,,
3/18/11,517.4213348,0.85821361,0.008582136,0.008582292,-0.000421797,value,value,,,,,,,,,
3/21/11,522.4507415,0.972013799,0.009720138,0.009719824,0.017047276,value,growth,,,,,,,,,
3/22/11,521.8187919,-0.120958709,-0.001209587,-0.000888562,-0.00120943,growth,value,,,,,,,,,
3/23/11,523.9855058,0.415223446,0.004152234,-0.001185701,0.004152314,growth,growth,,,,,,,,,
3/24/11,529.4927368,1.051027344,0.010510273,0.007717593,0.010510038,growth,growth,,,,,,,,,
3/25/11,531.7497116,0.42625228,0.004262523,0.004417869,0.004262757,growth,value,,,,,,,,,
3/28/11,532.373488,0.11730639,0.001173064,0.00117314,-0.000849103,value,value,,,,,,,,,
3/29/11,533.0751807,0.13180458,0.001318046,0.001318122,0.005437792,value,growth,,,,,,,,,
3/30/11,537.1296257,0.760576601,0.007605766,0.007605462,0.005914903,value,value,,,,,,,,,
3/31/11,537.2200146,0.016828135,0.000168281,-0.000290197,0.000168358,growth,growth,,,,,,,,,
4/1/11,538.858225,0.304942172,0.003049422,0.003049195,0.003023119,value,value,,,,,,,,,
4/4/11,539.1703173,0.057917326,0.000579173,0.000579098,-0.002177033,value,value,,,,,,,,,
4/5/11,539.6227796,0.083918245,0.000839182,0.001591635,0.000839183,growth,value,,,,,,,,,
4/6/11,541.5714152,0.36111071,0.003611107,0.003611031,0.002348001,value,value,,,,,,,,,
4/7/11,539.9404239,-0.301159052,-0.003011591,-0.002302906,-0.003011819,growth,value,,,,,,,,,
4/8/11,536.6784825,-0.604129871,-0.006041299,-0.003317947,-0.006040918,growth,value,,,,,,,,,
4/11/11,536.6784825,0,0,-0.001736741,0,growth,growth,,,,,,,,,
4/12/11,532.2387474,-0.827261611,-0.008272616,-0.010294212,-0.008273153,growth,growth,,,,,,,,,
4/13/11,535.5911136,0.62986136,0.006298614,-0.002197819,0.006299004,growth,growth,,,,,,,,,
4/14/11,536.0626515,0.088040647,0.000880406,0.000881171,-0.001184213,value,value,,,,,,,,,
4/15/11,537.0612835,0.186290167,0.001862902,0.005133793,0.001863134,growth,value,,,,,,,,,
4/18/11,532.2490986,-0.896021561,-0.008960216,-0.011091345,-0.008960294,growth,growth,,,,,,,,,
4/19/11,535.3361443,0.580000159,0.005800002,0.002213806,0.005800081,growth,growth,,,,,,,,,
4/20/11,544.3250322,1.679110981,0.01679111,0.01178012,0.016791112,growth,growth,,,,,,,,,
4/21/11,548.0476424,0.683894725,0.006838947,0.002183198,0.006839252,growth,growth,,,,,,,,,
4/25/11,547.1395807,-0.165690282,-0.001656903,-0.000290474,-0.001657054,growth,value,,,,,,,,,
4/26/11,552.4646359,0.973253504,0.009732535,0.009732611,0.009126993,value,value,,,,,,,,,
4/27/11,553.2822449,0.147993001,0.00147993,0.00704928,0.00148038,growth,value,,,,,,,,,
4/28/11,553.3612315,0.014276018,0.00014276,0.000143281,0.007553407,value,growth,,,,,,,,,
4/29/11,555.8116286,0.442820515,0.004428205,0.004427907,0.001303652,value,value,,,,,,,,,
5/2/11,556.0829221,0.048810333,0.000488103,-0.001280179,0.0004884,growth,growth,,,,,,,,,
5/3/11,554.0927219,-0.357896307,-0.003578963,-0.004129156,-0.003579036,growth,growth,,,,,,,,,
5/4/11,550.2027663,-0.702040547,-0.007020405,-0.007577693,-0.00702033,growth,growth,,,,,,,,,
5/5/11,546.3130993,-0.706951554,-0.007069516,-0.010229328,-0.007070338,growth,growth,,,,,,,,,
5/6/11,548.4839832,0.397369923,0.003973699,0.005094945,0.003974305,growth,value,,,,,,,,,
5/9/11,550.3902773,0.347556918,0.003475569,0.003475644,0.004453347,value,growth,,,,,,,,,
5/10/11,555.7121818,0.966932886,0.009669329,0.009669401,0.009195469,value,value,,,,,,,,,
5/11/11,549.7445911,-1.073863581,-0.010738636,-0.014723047,-0.010738633,growth,growth,,,,,,,,,
5/12/11,553.0144878,0.594802888,0.005948029,0.005948483,0.007236727,value,growth,,,,,,,,,
5/13/11,548.8607,-0.751117352,-0.007511174,-0.009951192,-0.007511471,growth,growth,,,,,,,,,
5/16/11,544.5260158,-0.789760361,-0.007897604,-0.002767604,-0.007897531,growth,value,,,,,,,,,
5/17/11,543.4423653,-0.199008028,-0.00199008,-0.000146276,-0.001989854,growth,value,,,,,,,,,
5/18/11,547.4911603,0.745027479,0.007450275,0.007450962,0.010468263,value,growth,,,,,,,,,
5/19/11,548.5234726,0.188553244,0.001885532,0.001885004,0.00148038,value,value,,,,,,,,,
5/20/11,545.2809193,-0.591142117,-0.005911421,-0.008105219,-0.005911271,growth,growth,,,,,,,,,
5/23/11,539.5166675,-1.057115998,-0.01057116,-0.011090406,-0.01057176,growth,growth,,,,,,,,,
5/24/11,539.8768281,0.066756152,0.000667562,-0.001032358,0.000667866,growth,growth,,,,,,,,,
5/25/11,541.7907904,0.354518327,0.003545183,0.003544798,0.003503672,value,value,,,,,,,,,
5/26/11,542.588285,0.147196055,0.001471961,0.001472114,0.004322441,value,growth,,,,,,,,,
5/27/11,546.0971121,0.646683169,0.006466832,0.006466678,0.001324304,value,value,,,,,,,,,
5/31/11,550.2438022,0.759331983,0.00759332,0.007593396,0.007108232,value,value,,,,,,,,,
6/1/11,542.3857789,-1.428098468,-0.014280985,-0.017681229,-0.014280538,growth,growth,,,,,,,,,
6/2/11,541.5728856,-0.149873636,-0.001498736,-0.003688358,-0.001498888,growth,growth,,,,,,,,,
6/3/11,535.4309109,-1.134099376,-0.011340994,-0.009624986,-0.011341068,growth,value,,,,,,,,,
6/6/11,530.1018706,-0.995280654,-0.009952807,-0.014802853,-0.009952652,growth,growth,,,,,,,,,
6/7/11,531.9988548,0.357852772,0.003578528,0.0056154,0.003578294,growth,value,,,,,,,,,
6/8/11,528.0245681,-0.747047985,-0.00747048,-0.00920635,-0.007470402,growth,growth,,,,,,,,,
6/9/11,532.126741,0.776890535,0.007768905,0.007768747,0.004276143,value,value,,,,,,,,,
6/10/11,524.1508549,-1.498869619,-0.014988696,-0.011789858,-0.014988697,growth,value,,,,,,,,,
6/13/11,525.0327514,0.168252413,0.001682524,0.001682126,0.002939735,value,growth,,,,,,,,,
6/14/11,530.8851474,1.114672549,0.011146725,0.011147207,0.010517049,value,value,,,,,,,,,
6/15/11,522.280127,-1.620881737,-0.016208817,-0.017215449,-0.01620874,growth,growth,,,,,,,,,
6/16/11,522.9222087,0.122938194,0.001229382,0.001229302,-0.000867126,value,value,,,,,,,,,
6/17/11,526.3753822,0.66036084,0.006603608,0.006603529,0.002858494,value,value,,,,,,,,,
6/20/11,528.3925181,0.38321242,0.003832124,0.003831807,0.005734925,value,growth,,,,,,,,,
6/21/11,535.4232243,1.33058399,0.01330584,0.013589931,0.013305683,growth,value,,,,,,,,,
6/22/11,532.9578671,-0.460450189,-0.004604502,-0.006477571,-0.00460427,growth,growth,,,,,,,,,
6/23/11,531.4057371,-0.291229397,-0.002912294,-0.018802289,-0.002912216,growth,growth,,,,,,,,,
6/24/11,525.8359127,-1.048130274,-0.010481303,0.003245407,-0.010481223,growth,value,,,,,,,,,
6/27/11,531.7708954,1.128675803,0.011286758,0.007701867,0.011286361,growth,growth,,,,,,,,,
6/28/11,536.1603859,0.825447678,0.008254477,0.008254397,0.011676037,value,growth,,,,,,,,,
6/29/11,541.2000372,0.939952203,0.009399522,0.009399365,0.009504543,value,growth,,,,,,,,,
6/30/11,546.9714457,1.06640947,0.010664095,0.010664019,0.010255441,value,value,,,,,,,,,
7/1/11,554.3682984,1.35232885,0.013523289,0.013523369,0.012813806,value,value,,,,,,,,,
7/5/11,556.7366228,0.427211387,0.004272114,-0.003372263,0.004272264,growth,growth,,,,,,,,,
7/6/11,558.0120017,0.229081185,0.002290812,-0.001029612,0.002290886,growth,growth,,,,,,,,,
7/7/11,563.8468407,1.045647583,0.010456476,0.010456321,0.014201819,value,growth,,,,,,,,,
7/8/11,559.9445097,-0.692090608,-0.006920906,-0.009765375,-0.006921051,growth,growth,,,,,,,,,
7/11/11,548.9634014,-1.961106518,-0.019611065,-0.018398778,-0.019611139,growth,value,,,,,,,,,
7/12/11,547.4204431,-0.281067604,-0.002810676,0.001049839,-0.002810526,growth,value,,,,,,,,,
7/13/11,548.237393,0.14923628,0.001492363,-0.000898919,0.001492137,growth,growth,,,,,,,,,
7/14/11,545.060988,-0.579384966,-0.00579385,-0.003448101,-0.005794076,growth,value,,,,,,,,,
7/15/11,548.0557159,0.549429873,0.005494299,-0.004362872,0.005494679,growth,growth,,,,,,,,,
7/18/11,545.242418,-0.513323335,-0.005133233,-0.006497536,-0.005133233,growth,growth,,,,,,,,,
7/19/11,556.949617,2.14715485,0.021471548,0.012623539,0.021471397,growth,growth,,,,,,,,,
7/20/11,560.3790811,0.615758395,0.006157584,0.006157974,-0.00260731,value,value,,,,,,,,,
7/21/11,566.3297203,1.061895316,0.010618953,0.014479765,0.010619327,growth,value,,,,,,,,,
7/22/11,567.794663,0.258673121,0.002586731,-0.003678521,0.002586438,growth,growth,,,,,,,,,
7/25/11,564.8651099,-0.515952918,-0.005159529,-0.005612127,-0.005159311,growth,growth,,,,,,,,,
7/26/11,564.1325139,-0.129693978,-0.00129694,-0.003267439,-0.00129694,growth,growth,,,,,,,,,
7/27/11,551.5902555,-2.223282313,-0.022232823,-0.020265365,-0.022232897,growth,value,,,,,,,,,
7/28/11,551.2239575,-0.06640763,-0.000664076,-0.005779267,-0.000664076,growth,growth,,,,,,,,,
7/29/11,547.5620576,-0.664321609,-0.006643216,-0.008413558,-0.00664299,growth,growth,,,,,,,,,
8/1/11,545.0902523,-0.451420113,-0.004514201,-0.001542877,-0.004514428,growth,value,,,,,,,,,
8/2/11,531.7239065,-2.452134446,-0.024521344,-0.027194216,-0.024521194,growth,growth,,,,,,,,,
8/3/11,536.1181946,0.826422903,0.008264229,0.002223825,0.008264541,growth,growth,,,,,,,,,
8/4/11,511.1249199,-4.661896379,-0.046618964,-0.046751358,-0.046619101,growth,growth,,,,,,,,,
8/5/11,509.568652,-0.304478985,-0.00304479,-0.002327198,-0.003045196,growth,value,,,,,,,,,
8/8/11,479.9063241,-5.821066071,-0.058210661,-0.065989547,-0.058210426,growth,growth,,,,,,,,,
8/9/11,493.8625625,2.908117225,0.029081172,0.029081552,0.03471951,value,growth,,,,,,,,,
8/10/11,479.112217,-2.986730847,-0.029867308,-0.03640766,-0.029867141,growth,growth,,,,,,,,,
8/11/11,504.5418464,5.307656225,0.053076562,0.053076371,0.037628243,value,value,,,,,,,,,
8/12/11,510.7331589,1.227115742,0.012271157,-0.000341684,0.01227074,growth,growth,,,,,,,,,
8/15/11,521.993694,2.204778557,0.022047786,0.02204743,0.015198291,value,value,,,,,,,,,
8/16/11,516.5978927,-1.033690903,-0.010336909,-0.003344361,-0.010336829,growth,value,,,,,,,,,
8/17/11,516.8770157,0.054031002,0.00054031,-0.001845306,0.000540147,growth,growth,,,,,,,,,
8/18/11,493.8054358,-4.463649813,-0.044636498,-0.043704971,-0.044636179,growth,value,,,,,,,,,
8/19/11,485.3396612,-1.714394765,-0.017143948,-0.009492231,-0.017143859,growth,value,,,,,,,,,
8/22/11,488.316706,0.613394089,0.006133941,-0.004081334,0.006133765,growth,growth,,,,,,,,,
8/23/11,504.3179576,3.276818387,0.032768184,0.026193669,0.032768095,growth,growth,,,,,,,,,
8/24/11,511.4111514,1.406492405,0.014064924,0.014065192,0.012359269,value,value,,,,,,,,,
8/25/11,504.3289114,-1.384842712,-0.013848427,-0.006678065,-0.013848594,growth,value,,,,,,,,,
8/26/11,510.5016642,1.22395379,0.012239538,0.012238997,0.015151509,value,growth,,,,,,,,,
8/29/11,524.237871,2.690727146,0.026907271,0.02690745,0.028940739,value,growth,,,,,,,,,
8/30/11,526.8459928,0.497507312,0.004975073,0.004975073,0.004953071,value,value,,,,,,,,,
8/31/11,527.6285013,0.148526998,0.00148527,0.001485184,0.002993065,value,growth,,,,,,,,,
9/1/11,522.0724822,-1.053017248,-0.010530172,-0.004119252,-0.010530487,growth,value,,,,,,,,,
9/2/11,510.9607381,-2.128391067,-0.021283911,-0.032759952,-0.02128407,growth,growth,,,,,,,,,
9/6/11,508.6456566,-0.453084032,-0.00453084,-0.010092055,-0.004530676,growth,growth,,,,,,,,,
9/7/11,522.7966844,2.782099401,0.027820994,0.02782081,0.024759067,value,value,,,,,,,,,
9/8/11,519.174462,-0.692854891,-0.006928549,-0.007733821,-0.006928628,growth,growth,,,,,,,,,
9/9/11,504.9644837,-2.737033367,-0.027370334,-0.026092811,-0.027370494,growth,value,,,,,,,,,
9/12/11,508.3080477,0.662138442,0.006621384,-0.007133059,0.006621719,growth,growth,,,,,,,,,
9/13/11,513.5090676,1.023202349,0.010232023,0.016996752,0.010232021,growth,value,,,,,,,,,
9/14/11,522.5336015,1.757424458,0.017574245,0.017574246,0.015011545,value,value,,,,,,,,,
9/15/11,530.8501501,1.591581597,0.015915816,0.015915905,0.014611375,value,value,,,,,,,,,
9/16/11,533.0306734,0.410760606,0.004107606,0.004107433,0.006841487,value,growth,,,,,,,,,
9/19/11,529.9503237,-0.577893515,-0.005778935,-0.0130237,-0.005779252,growth,growth,,,,,,,,,
9/20/11,528.643285,-0.246634209,-0.002466342,0.009304737,-0.002466104,growth,value,,,,,,,,,
9/21/11,515.3875275,-2.507505122,-0.025075051,-0.024974911,-0.025074975,growth,value,,,,,,,,,
9/22/11,499.51803,-3.079138825,-0.030791388,-0.049853806,-0.030791309,growth,growth,,,,,,,,,
9/23/11,501.3849751,0.373749291,0.003737493,0.004523257,0.003737577,growth,value,,,,,,,,,
9/26/11,512.4024272,2.197403716,0.021974037,0.021974134,0.013963577,value,value,,,,,,,,,
9/27/11,524.6841024,2.396880759,0.023968808,0.023968628,0.017260893,value,value,,,,,,,,,
9/28/11,514.3607226,-1.967541947,-0.019675419,-0.014629694,-0.019675091,growth,value,,,,,,,,,
9/29/11,514.4507006,0.017493168,0.000174932,0.000174752,0.000183772,value,growth,,,,,,,,,
9/30/11,504.2222815,-1.988221424,-0.019882214,-0.021306389,-0.019882294,growth,growth,,,,,,,,,
10/3/11,489.2585642,-2.96768269,-0.029676827,-0.031227564,-0.029676994,growth,growth,,,,,,,,,
10/4/11,500.4332625,2.284006692,0.022840067,0.022840254,0.019744751,value,value,,,,,,,,,
10/5/11,503.7678533,0.666340751,0.006663408,0.006662664,0.015565464,value,growth,,,,,,,,,
10/6/11,515.4833287,2.325570262,0.023255703,0.023256266,0.021682684,value,value,,,,,,,,,
10/7/11,512.9369238,-0.493983938,-0.004939839,-0.006643767,-0.004939674,growth,growth,,,,,,,,,
10/10/11,531.2625607,3.572688186,0.035726882,0.035727167,0.027945916,value,value,,,,,,,,,
10/11/11,532.6165429,0.254861222,0.002548612,0.002548787,0.007154844,value,growth,,,,,,,,,
10/12/11,539.1165312,1.220387972,0.01220388,0.012203355,0.009944835,value,value,,,,,,,,,
10/13/11,537.6946938,-0.263734695,-0.002637347,-0.010884076,-0.002637903,growth,growth,,,,,,,,,
10/14/11,547.3435074,1.794478109,0.017944781,0.01794478,0.017454309,value,value,,,,,,,,,
10/17/11,537.5745659,-1.784791709,-0.017847917,-0.017129723,-0.017847917,growth,value,,,,,,,,,
10/18/11,553.0376617,2.876455994,0.02876456,0.028765175,0.013408701,value,value,,,,,,,,,
10/19/11,545.2388732,-1.410173125,-0.014101731,-0.013322328,-0.014101889,growth,value,,,,,,,,,
10/20/11,550.7831013,1.016843882,0.010168439,0.010168092,0.00123634,value,value,,,,,,,,,
10/21/11,558.0541972,1.320137787,0.013201378,0.013201378,0.019224071,value,growth,,,,,,,,,
10/24/11,566.0691309,1.436228552,0.014362286,0.01498382,0.014362127,growth,value,,,,,,,,,
10/25/11,554.0792376,-2.118097012,-0.02118097,-0.021180884,-0.018935405,value,growth,,,,,,,,,
10/26/11,558.4146101,0.782446303,0.007824463,0.015409498,0.007824777,growth,value,,,,,,,,,
10/27/11,575.0824666,2.984853232,0.029848532,0.041169066,0.029848209,growth,value,,,,,,,,,
10/28/11,576.5276779,0.251305048,0.00251305,-0.008838448,0.002512975,growth,growth,,,,,,,,,
10/31/11,564.7734961,-2.038788807,-0.020387888,-0.013454554,-0.020387888,growth,value,,,,,,,,,
11/1/11,550.225486,-2.575901703,-0.025759017,-0.040278887,-0.025759094,growth,growth,,,,,,,,,
11/2/11,556.6804872,1.173155616,0.011731556,0.014375228,0.011731557,growth,value,,,,,,,,,
11/3/11,568.3382925,2.094164531,0.020941645,0.020035724,0.020941803,growth,growth,,,,,,,,,
11/4/11,565.6405793,-0.4746668,-0.004746668,-0.006866651,-0.004746744,growth,growth,,,,,,,,,
11/7/11,567.7602515,0.37473836,0.003747384,0.004180734,0.003747615,growth,value,,,,,,,,,
11/8/11,575.5641747,1.374510295,0.013745103,0.016973878,0.01374487,growth,value,,,,,,,,,
11/9/11,555.331783,-3.515227758,-0.035152278,-0.038734393,-0.035152278,growth,growth,,,,,,,,,
11/10/11,561.9721361,1.195745195,0.011957452,0.011957706,0.006419141,value,value,,,,,,,,,
11/11/11,570.4316955,1.505334299,0.015053343,0.015053007,0.019996564,value,growth,,,,,,,,,
11/14/11,566.5753859,-0.67603354,-0.006760335,-0.011959427,-0.00676026,growth,growth,,,,,,,,,
11/15/11,570.5279583,0.697625158,0.006976252,0.006616939,0.006976098,growth,growth,,,,,,,,,
11/16/11,568.9854868,-0.270358625,-0.002703586,-0.019721073,-0.002703358,growth,growth,,,,,,,,,
11/17/11,551.8252948,-3.015927892,-0.030159279,-0.013574923,-0.030159356,growth,value,,,,,,,,,
11/18/11,550.8612283,-0.174705022,-0.00174705,0.004642313,-0.001747129,growth,value,,,,,,,,,
11/21/11,540.5458954,-1.872582853,-0.018725829,-0.021785822,-0.018725594,growth,growth,,,,,,,,,
11/22/11,539.3889981,-0.214023868,-0.002140239,-0.007254933,-0.002140158,growth,growth,,,,,,,,,
11/23/11,527.916768,-2.126893611,-0.021268936,-0.022433595,-0.021269175,growth,growth,,,,,,,,,
11/25/11,528.7427827,0.156466841,0.001564668,0.001564311,0,value,value,,,,,,,,,
11/28/11,542.9365991,2.684446365,0.026844464,0.022739176,0.026844466,growth,growth,,,,,,,,,
11/29/11,548.465627,1.018356089,0.010183561,0.010183388,0.000711276,value,value,,,,,,,,,
11/30/11,567.8622461,3.536524099,0.035365241,0.043010852,0.035365316,growth,value,,,,,,,,,
12/1/11,570.0067246,0.377640616,0.003776406,-0.004188556,0.00377594,growth,growth,,,,,,,,,
12/2/11,570.1041828,0.01709774,0.000170977,0.003397422,0.000171287,growth,value,,,,,,,,,
12/5/11,578.1001089,1.402537693,0.014025377,0.014025624,0.006496648,value,value,,,,,,,,,
12/6/11,579.7695586,0.288782109,0.002887821,-0.000158973,0.002888052,growth,growth,,,,,,,,,
12/7/11,582.9039479,0.540626751,0.005406268,0.005405775,-0.000847084,value,value,,,,,,,,,
12/8/11,571.9357456,-1.881648314,-0.018816483,-0.021508549,-0.018816865,growth,growth,,,,,,,,,
12/9/11,581.5206338,1.675868013,0.01675868,0.012768524,0.016758763,growth,growth,,,,,,,,,
12/12/11,572.627358,-1.529313891,-0.015293139,-0.018033657,-0.015292835,growth,growth,,,,,,,,,
12/13/11,566.5996014,-1.052649068,-0.010526491,-0.009588995,-0.010526646,growth,value,,,,,,,,,
12/14/11,560.9673646,-0.994041788,-0.009940418,-0.006563525,-0.009940734,growth,value,,,,,,,,,
12/15/11,561.8565359,0.15850677,0.001585068,0.004624933,0.001585705,growth,value,,,,,,,,,
12/16/11,562.9490726,0.194451193,0.001944512,0.003624629,0.001944193,growth,value,,,,,,,,,
12/19/11,558.7776012,-0.741003338,-0.007410033,-0.016655689,-0.007410113,growth,growth,,,,,,,,,
12/20/11,574.8676389,2.879506573,0.028795066,0.03337257,0.02879507,growth,value,,,,,,,,,
12/21/11,575.6140932,0.129848019,0.00129848,0.001298065,-0.003109954,value,value,,,,,,,,,
12/22/11,585.4096238,1.701753086,0.017017531,0.017017947,0.007105935,value,value,,,,,,,,,
12/23/11,589.1415134,0.637483478,0.006374835,0.006374425,0.007571607,value,growth,,,,,,,,,
12/27/11,590.6342311,0.25337167,0.002533717,0.00253396,0.003245498,value,growth,,,,,,,,,
12/28/11,584.4000561,-1.055505187,-0.010555052,-0.01326815,-0.010555126,growth,growth,,,,,,,,,
12/29/11,590.1064506,0.976453437,0.009764534,0.009764534,0.008430742,value,value,,,,,,,,,
12/30/11,588.6968632,-0.238870016,-0.0023887,-0.004438763,-0.002388623,growth,growth,,,,,,,,,
1/3/12,595.2413857,1.111696515,0.011116965,0.019904331,0.011116887,growth,value,,,,,,,,,
1/4/12,595.8918923,0.109284505,0.001092845,0.001093005,-0.000845731,value,value,,,,,,,,,
1/5/12,597.3788732,0.249538693,0.002495387,0.002495307,0.001692971,value,value,,,,,,,,,
1/6/12,596.8740326,-0.084509273,-0.000845093,-0.001866723,-0.000845093,growth,growth,,,,,,,,,
1/9/12,599.1067872,0.374074674,0.003740747,0.003740189,0.000507454,value,value,,,,,,,,,
1/10/12,605.6187503,1.086945304,0.010869453,0.010869776,0.00608598,value,value,,,,,,,,,
1/11/12,607.1072534,0.245782196,0.002457822,0.002457822,-0.000168219,value,value,,,,,,,,,
1/12/12,608.7815815,0.275787865,0.002757879,0.002758271,0.001680812,value,value,,,,,,,,,
1/13/12,606.5346097,-0.369093263,-0.003690933,-0.012072211,-0.003691159,growth,growth,,,,,,,,,
1/17/12,609.7008119,0.522015085,0.005220151,0.006496533,0.005220531,growth,value,,,,,,,,,
1/18/12,617.1028611,1.214046152,0.012140462,0.012140542,0.008711526,value,value,,,,,,,,,
1/19/12,620.8509761,0.607372809,0.006073728,0.006073806,0.004982751,value,value,,,,,,,,,
1/20/12,623.0996726,0.36219586,0.003621959,0.003622036,-0.000661013,value,value,,,,,,,,,
1/23/12,624.3363535,0.198472401,0.001984724,0.001052736,0.001984724,growth,growth,,,,,,,,,
1/24/12,622.8936441,-0.231078873,-0.002310789,-0.002403548,-0.002310566,growth,growth,,,,,,,,,
1/25/12,626.2701663,0.54207043,0.005420704,0.005420936,0.011910122,value,growth,,,,,,,,,
1/26/12,621.6629663,-0.735656957,-0.00735657,-0.008087294,-0.007356351,growth,growth,,,,,,,,,
1/27/12,624.0178812,0.378808948,0.003788089,0.001660459,0.003787793,growth,growth,,,,,,,,,
1/30/12,621.7653199,-0.360977054,-0.003609771,-0.006933929,-0.003609476,growth,growth,,,,,,,,,
1/31/12,621.7653199,0,0,-0.000607181,0,growth,growth,,,,,,,,,
2/1/12,630.3591095,1.382159693,0.013821597,0.013821674,0.007409722,value,value,,,,,,,,,
2/2/12,630.5479861,0.029963336,0.000299633,0.000299557,0.001961618,value,growth,,,,,,,,,
2/3/12,639.9915274,1.497672105,0.014976721,0.014976643,0.011092996,value,value,,,,,,,,,
2/6/12,639.578425,-0.064548106,-0.000645481,-0.000737885,-0.000645118,growth,growth,,,,,,,,,
2/7/12,642.6007787,0.472554035,0.00472554,0.004725465,0.003874588,value,value,,,,,,,,,
2/8/12,643.7341432,0.176371481,0.001763715,0.00176379,0.000482264,value,value,,,,,,,,,
2/9/12,643.8283005,0.014626741,0.000146267,0.000146717,0.004018547,value,growth,,,,,,,,,
2/10/12,638.9838391,-0.752446179,-0.007524462,-0.010855425,-0.007524678,growth,growth,,,,,,,,,
2/13/12,644.1375895,0.806554115,0.008065541,0.010381032,0.008065979,growth,value,,,,,,,,,
2/14/12,644.8591248,0.112015705,0.001120157,-0.01144848,0.001120301,growth,growth,,,,,,,,,
2/15/12,648.0187762,0.489975453,0.004899755,0.004899527,-0.006234085,value,value,,,,,,,,,
2/16/12,652.9177002,0.755984895,0.007559849,0.012115935,0.007559631,growth,value,,,,,,,,,
2/17/12,655.8723447,0.452529383,0.004525294,0.004525817,0.003512382,value,value,,,,,,,,,
2/21/12,658.6366436,0.421469042,0.00421469,0.004214391,-0.002386381,value,value,,,,,,,,,
2/22/12,660.2120671,0.23919463,0.002391946,-0.011288064,0.00239209,growth,growth,,,,,,,,,
2/23/12,663.1110035,0.439091704,0.004390917,0.004391292,0.004295214,value,value,,,,,,,,,
2/24/12,663.4977523,0.058323392,0.000583234,0.000582787,0.003484477,value,growth,,,,,,,,,
2/27/12,665.7203229,0.334977867,0.003349779,0.00334963,0.001263044,value,value,,,,,,,,,
2/28/12,667.1699887,0.217758987,0.00217759,0.002177591,0.00394168,value,growth,,,,,,,,,
2/29/12,664.7601648,-0.361200897,-0.003612009,-0.006373137,-0.00361215,growth,growth,,,,,,,,,
3/1/12,668.3455516,0.539350432,0.005393504,0.005393505,0.005043576,value,value,,,,,,,,,
