Date,Investment_Value,return,return/100,spyv,spyg,label,true label,,,,tp,fp,tn,fn
3/2/06,210.2754118,-0.382374331,-0.003823743,-0.003823661,-0.000588469,value,growth,0.999411531,,,,,,
3/3/06,210.0688053,-0.098255157,-0.000982552,0.000685308,-0.00098274,growth,value,1.000685308,,,,,,
3/6/06,208.6300856,-0.684880255,-0.006848803,-0.006849214,-0.0086546,value,value,0.993150786,,,,,,
3/7/06,208.3134684,-0.151760056,-0.001517601,-0.001517518,-0.005356945,value,value,0.998482482,,,,,,
3/8/06,208.68752,0.179561862,0.001795619,0.001796118,0.004588106,value,growth,1.004588106,,,,,,
3/9/06,207.195733,-0.714842436,-0.007148424,-0.003861179,-0.007148803,growth,value,0.996138821,,,,,,
3/10/06,208.400345,0.581388418,0.005813884,0.005813802,0.005000014,value,value,1.005813802,,,,,,
3/13/06,209.2893848,0.426601896,0.004266019,0.004266849,0.004178971,value,value,1.004266849,,,,,,
3/14/06,211.2111639,0.918240109,0.009182401,0.00918157,0.009710701,value,growth,1.009710701,,,,,,
3/15/06,212.7312444,0.719697053,0.007196971,0.007197218,0.00274783,value,value,1.007197218,,,,,,
3/16/06,213.5342961,0.377495855,0.003774959,0.003775121,0.000978799,value,value,1.003775121,,,,,,
3/17/06,213.6807399,0.06858093,0.000685809,-0.001445414,0.000685341,growth,growth,1.000685341,,,,,,
3/20/06,213.7225324,0.019558407,0.000195584,-0.001081984,0.000195678,growth,growth,1.000195678,,,,,,
3/21/06,212.3007863,-0.665229858,-0.006652299,-0.008125697,-0.006652299,growth,growth,0.993347701,,,,,,
3/22/06,213.220822,0.433364225,0.004333642,0.008328727,0.004333078,growth,value,1.008328727,,,,,,
3/23/06,213.220822,0,0,-0.004062339,0,growth,growth,1,,,,,,
3/24/06,213.4298247,0.098021718,0.000980217,0.002175424,0.000980687,growth,value,1.002175424,,,,,,
3/27/06,213.4588509,0.013599892,0.000135999,0.000135918,-0.000392003,value,value,1.000135918,,,,,,
3/28/06,211.9242236,-0.718933569,-0.007189336,-0.007189821,-0.003723612,value,growth,0.996276388,,,,,,
3/29/06,213.2851617,0.642181493,0.006421815,0.00642198,0.010033132,value,growth,1.010033132,,,,,,
3/30/06,212.5901102,-0.325878995,-0.00325879,-0.003258384,-0.002337155,value,growth,0.997662845,,,,,,
3/31/06,211.982068,-0.286016231,-0.002860162,-0.002860243,-0.002147691,value,growth,0.997852309,,,,,,
4/3/06,212.3874815,0.191248959,0.00191249,0.001912326,-0.001956674,value,value,1.001912326,,,,,,
4/4/06,214.0667891,0.790681084,0.007906811,0.007907055,0.006665247,value,value,1.007907055,,,,,,
4/5/06,214.8775988,0.378764806,0.003787648,0.003787566,0.003505423,value,value,1.003787566,,,,,,
4/6/06,214.1248415,-0.35031907,-0.003503191,-0.003503271,0.000582505,value,growth,1.000582505,,,,,,
4/7/06,211.8372836,-1.068329073,-0.010683291,-0.010683127,-0.009697519,value,growth,0.990302481,,,,,,
4/10/06,212.271654,0.205049064,0.002050491,0.002050163,0,value,value,1.002050163,,,,,,
4/11/06,210.4764668,-0.845702712,-0.008457027,-0.008457027,-0.007442324,value,growth,0.992557676,,,,,,
4/12/06,211.0554828,0.275097736,0.002750977,0.002751307,-0.000394504,value,value,1.002751307,,,,,,
4/13/06,211.3740084,0.150920293,0.001509203,0.001508956,0.003355789,value,growth,1.003355789,,,,,,
4/17/06,210.3344073,-0.491830132,-0.004918301,-0.002876617,-0.004918677,growth,value,0.997123383,,,,,,
4/18/06,213.4948311,1.502571,0.01502571,0.019370822,0.015025716,growth,value,1.019370822,,,,,,
4/19/06,213.5235366,0.013445513,0.000134455,0.000134778,0.002921909,value,growth,1.002921909,,,,,,
4/20/06,213.9263781,0.188663761,0.001886638,0.001886637,0.002524542,value,growth,1.002524542,,,,,,
4/21/06,213.180418,-0.348699481,-0.003486995,-0.000672772,-0.003486902,growth,value,0.999327228,,,,,,
4/24/06,213.3525609,0.080749892,0.000807499,0.00080766,-0.00155526,value,value,1.00080766,,,,,,
4/25/06,212.0615489,-0.605107354,-0.006051074,-0.006051717,-0.005257016,value,growth,0.994742984,,,,,,
4/26/06,212.518071,0.215278133,0.002152781,0.001758988,0.002153156,growth,growth,1.002153156,,,,,,
4/27/06,214.1254283,0.756339094,0.007563391,0.007563472,0.001953141,value,value,1.007563472,,,,,,
4/28/06,214.7569134,0.294913645,0.002949136,0.002948895,-0.004873614,value,value,1.002948895,,,,,,
5/1/06,214.4625036,-0.137089805,-0.001370898,-0.002940225,-0.001370805,growth,growth,0.998629195,,,,,,
5/2/06,216.101227,0.764107214,0.007641072,0.00764059,0.00333435,value,value,1.00764059,,,,,,
5/3/06,215.123767,-0.452315806,-0.004523158,-0.00452308,-0.004496748,value,growth,0.995503252,,,,,,
5/4/06,215.7150577,0.274860685,0.002748607,0.004143102,0.002749829,growth,value,1.004143102,,,,,,
5/5/06,218.2988651,1.197787232,0.011977872,0.011977551,0.008421478,value,value,1.011977551,,,,,,
5/8/06,217.8681646,-0.197298539,-0.001972985,-0.001972907,0.002136151,value,growth,1.002136151,,,,,,
5/9/06,218.1840426,0.144985825,0.001449858,0.001449543,-0.001938093,value,value,1.001449543,,,,,,
5/10/06,217.8394375,-0.157942382,-0.001579424,-0.001579109,-0.001164854,value,growth,0.998835146,,,,,,
5/11/06,215.0547981,-1.278299008,-0.01278299,-0.012783148,-0.011275125,value,growth,0.988724875,,,,,,
5/12/06,212.7714364,-1.061758083,-0.010617581,-0.010946085,-0.010617393,growth,growth,0.989382607,,,,,,
5/15/06,213.1734402,0.18893691,0.001889369,0.001889611,0,value,value,1.001889611,,,,,,
5/16/06,213.1447207,-0.013472349,-0.000134723,-0.000135288,-0.001788492,value,value,0.999864712,,,,,,
5/17/06,210.3016242,-1.333880799,-0.013338808,-0.018323738,-0.013338808,growth,growth,0.986661192,,,,,,
5/18/06,208.7140667,-0.754895503,-0.007548955,-0.007548545,-0.006658786,value,growth,0.993341214,,,,,,
5/19/06,209.4933783,0.373387161,0.003733872,0.003733788,0.00264063,value,value,1.003733788,,,,,,
5/22/06,209.7820314,0.137786266,0.001377863,0.001377862,-0.007090435,value,value,1.001377862,,,,,,
5/23/06,208.6564571,-0.536544648,-0.005365446,-0.005366434,-0.003264745,value,growth,0.996735255,,,,,,
5/24/06,208.9555905,0.143361671,0.001433617,-0.000829289,0.001433127,growth,growth,1.001433127,,,,,,
5/25/06,210.8938095,0.927574614,0.009275746,0.009275496,0.010629158,value,growth,1.010629158,,,,,,
5/26/06,212.5716694,0.795594686,0.007955947,0.007956358,0.004854527,value,value,1.007956358,,,,,,
5/30/06,209.3197049,-1.529820282,-0.015298203,-0.0141536,-0.015297631,growth,value,0.9858464,,,,,,
5/31/06,210.9955988,0.800638381,0.008006384,0.008006632,0.005518342,value,value,1.008006632,,,,,,
6/1/06,214.3413466,1.585695538,0.015856955,0.010955328,0.015857549,growth,growth,1.015857549,,,,,,
6/2/06,215.2123928,0.406382714,0.004063827,0.00406456,0.00220132,value,value,1.00406456,,,,,,
6/5/06,211.9893168,-1.497625671,-0.014976257,-0.014976014,-0.021565046,value,value,0.985023986,,,,,,
6/6/06,212.0758975,0.040842035,0.00040842,-0.004109243,0.00040764,growth,growth,1.00040764,,,,,,
6/7/06,210.8211694,-0.591641088,-0.005916411,-0.00343784,-0.005916315,growth,value,0.99656216,,,,,,
6/8/06,210.9376419,0.055247094,0.000552471,0.000551975,-0.000204116,value,value,1.000551975,,,,,,
6/9/06,210.2683907,-0.317274433,-0.003172744,-0.003172498,-0.004721616,value,value,0.996827502,,,,,,
6/12/06,207.3196785,-1.402356393,-0.014023564,-0.011208062,-0.014023372,growth,value,0.988791938,,,,,,
6/13/06,204.418449,-1.399399021,-0.01399399,-0.013993574,-0.009412335,value,growth,0.990587665,,,,,,
6/14/06,204.3604741,-0.028360896,-0.000283609,-0.000283949,0.006756571,value,growth,1.006756571,,,,,,
6/15/06,209.4375954,2.484394957,0.02484395,0.024843867,0.020344295,value,value,1.024843867,,,,,,
6/16/06,209.207242,-0.109986645,-0.001099866,-0.001100447,-0.004077725,value,value,0.998899553,,,,,,
6/19/06,207.8946499,-0.62741237,-0.006274124,-0.006273132,-0.007650713,value,value,0.993726868,,,,,,
6/20/06,207.4614347,-0.208382065,-0.002083821,-0.001543335,-0.002084218,growth,value,0.998456665,,,,,,
6/21/06,209.0064275,0.744713261,0.007447133,0.007446963,0.012737732,value,growth,1.012737732,,,,,,
6/22/06,208.306851,-0.33471529,-0.003347153,-0.003347402,-0.007422457,value,value,0.996652598,,,,,,
6/23/06,208.5108949,0.097953504,0.000979535,0.000979452,0.003323506,value,growth,1.003323506,,,,,,
6/26/06,209.5311489,0.489304903,0.004893049,0.004893133,-0.000414346,value,value,1.004893133,,,,,,
6/27/06,208.5692031,-0.459094444,-0.004590944,-0.004591111,-0.009113067,value,value,0.995408889,,,,,,
6/28/06,209.3562765,0.37736801,0.00377368,0.003773931,0.002925817,value,value,1.003773931,,,,,,
6/29/06,213.7287988,2.0885556,0.020885556,0.020885473,0.022301596,value,growth,1.022301596,,,,,,
6/30/06,213.4372579,-0.136406906,-0.001364069,-0.001363744,0.001834247,value,growth,1.001834247,,,,,,
7/3/06,215.0696783,0.764824453,0.007648245,0.007647592,0.003867206,value,value,1.007647592,,,,,,
7/5/06,213.1948398,-0.871735368,-0.008717354,-0.004878662,-0.008716967,growth,value,0.995121338,,,,,,
7/6/06,214.0660374,0.408639131,0.004086391,0.004085984,0,value,value,1.004085984,,,,,,
7/7/06,213.0496835,-0.474785212,-0.004747852,-0.004747609,-0.010429693,value,value,0.995252391,,,,,,
7/10/06,213.9789297,0.436164104,0.004361641,0.004361071,-0.000206541,value,value,1.004361071,,,,,,
7/11/06,213.6014575,-0.176406263,-0.001764063,-0.001763982,0.004340432,value,growth,1.004340432,,,,,,
7/12/06,211.7992241,-0.843736448,-0.008437364,-0.006253517,-0.008437558,growth,value,0.993746483,,,,,,
7/13/06,209.568276,-1.053331599,-0.010533316,-0.010533314,-0.013491516,value,value,0.989466686,,,,,,
7/14/06,208.3803055,-0.56686559,-0.005668656,-0.005668573,-0.009888706,value,value,0.994331427,,,,,,
7/17/06,208.0616529,-0.152918788,-0.001529188,-0.001529602,-0.001274778,value,growth,0.998725222,,,,,,
7/18/06,208.0906307,0.013927523,0.000139275,0.000139441,0.000851512,value,growth,1.000851512,,,,,,
7/19/06,212.6975025,2.213877562,0.022138776,0.022138776,0.018069273,value,value,1.022138776,,,,,,
7/20/06,211.6543867,-0.490422206,-0.004904222,-0.004904141,-0.01315453,value,value,0.995095859,,,,,,
7/21/06,210.4374212,-0.574977706,-0.005749777,-0.005749287,-0.007405925,value,value,0.994250713,,,,,,
7/24/06,213.6826108,1.542116245,0.015421162,0.015420497,0.015987551,value,growth,1.015987551,,,,,,
7/25/06,213.7985394,0.054252707,0.000542527,0.000542366,0.008602603,value,growth,1.008602603,,,,,,
7/26/06,213.7096775,-0.041563395,-0.000415634,0.006234106,-0.000415832,growth,value,1.006234106,,,,,,
7/27/06,213.4218654,-0.134674327,-0.001346743,-0.001346984,-0.008116772,value,value,0.998653016,,,,,,
7/28/06,215.8683452,1.146311669,0.011463117,0.011463276,0.010281343,value,value,1.011463276,,,,,,
7/31/06,215.7820204,-0.039989542,-0.000399895,-0.000400372,0.000208066,value,growth,1.000208066,,,,,,
8/1/06,214.3482675,-0.664445048,-0.00664445,-0.003334643,-0.006644646,growth,value,0.996665357,,,,,,
8/2/06,215.0079496,0.307761824,0.003077618,0.003078018,0.007733871,value,growth,1.007733871,,,,,,
8/3/06,215.6104041,0.280201005,0.00280201,0.002802169,0.001037057,value,value,1.002802169,,,,,,
8/4/06,215.6391973,0.013354307,0.000133543,0.000133147,-0.003315539,value,value,1.000133147,,,,,,
8/7/06,215.122781,-0.239481678,-0.002394817,-0.00239458,-0.002286446,value,growth,0.997713554,,,,,,
8/8/06,214.9220653,-0.093302818,-0.000933028,-0.000933584,-0.006876845,value,value,0.999066416,,,,,,
8/9/06,214.4711914,-0.209784855,-0.002097849,-0.006940327,-0.002097849,growth,growth,0.997902151,,,,,,
8/10/06,215.6436185,0.546659502,0.005466595,0.001881414,0.005466597,growth,growth,1.005466597,,,,,,
8/11/06,215.7593712,0.053677736,0.000536777,0.000536617,-0.00355475,value,value,1.000536617,,,,,,
8/14/06,216.164445,0.18774333,0.001877433,0.001876954,0.001048544,value,value,1.001876954,,,,,,
8/15/06,218.5077245,1.084026352,0.010840264,0.010840906,0.014884965,value,growth,1.014884965,,,,,,
8/16/06,219.9542445,0.661999442,0.006619994,0.006619993,0.010741623,value,growth,1.010741623,,,,,,
8/17/06,219.8385091,-0.052617934,-0.000526179,-0.000526258,0.001226546,value,growth,1.001226546,,,,,,
8/18/06,221.1113915,0.579007921,0.005790079,0.005790157,0.004490593,value,value,1.005790157,,,,,,
8/21/06,220.2127884,-0.406402864,-0.004064029,-0.002616816,-0.004064028,growth,value,0.997383184,,,,,,
8/22/06,220.3282698,0.052440811,0.000524408,0.000524408,-0.000408149,value,value,1.000524408,,,,,,
8/23/06,219.0690391,-0.571524783,-0.005715248,-0.002621526,-0.005715637,growth,value,0.997378474,,,,,,
8/24/06,219.2706893,0.092048671,0.000920487,0.000919625,0.000410761,value,value,1.000919625,,,,,,
8/25/06,219.3857954,0.052494987,0.00052495,0.000525732,0.002257374,value,growth,1.002257374,,,,,,
8/28/06,220.5665509,0.538209631,0.005382096,0.00538178,0.004709316,value,value,1.00538178,,,,,,
8/29/06,220.6818114,0.052256568,0.000522566,0.000522099,0.004687145,value,growth,1.004687145,,,,,,
8/30/06,220.6530263,-0.013043715,-0.000130437,-0.000129971,0.00182572,value,growth,1.00182572,,,,,,
8/31/06,221.0105772,0.162042164,0.001620422,-0.001305552,0.001619261,growth,growth,1.001619261,,,,,,
9/1/06,221.8192998,0.365920292,0.003659203,0.003659047,0.00424528,value,growth,1.00424528,,,,,,
9/5/06,222.5991013,0.351548087,0.003515481,0.003515714,0.001409015,value,value,1.003515714,,,,,,
9/6/06,220.0039867,-1.165824362,-0.011658244,-0.008563259,-0.011658531,growth,value,0.991436741,,,,,,
9/7/06,218.9301315,-0.488107166,-0.004881072,-0.003926874,-0.004881073,growth,value,0.996073126,,,,,,
9/8/06,219.5917125,0.302188198,0.003021882,0.003022353,0.002656964,value,value,1.003022353,,,,,,
9/11/06,219.0451555,-0.248896904,-0.002488969,-0.002488813,0.001630445,value,growth,1.001630445,,,,,,
9/12/06,221.2025289,0.984898915,0.009848989,0.009848751,0.014448675,value,growth,1.014448675,,,,,,
9/13/06,222.0367402,0.377125582,0.003771256,0.003771333,0.003209788,value,value,1.003771333,,,,,,
9/14/06,221.7491373,-0.12952944,-0.001295294,-0.001295834,-0.002999381,value,value,0.998704166,,,,,,
9/15/06,223.1568982,0.634843908,0.006348439,0.003418497,0.006348632,growth,growth,1.006348632,,,,,,
9/18/06,223.2730487,0.052048829,0.000520488,0.000519564,-0.000199568,value,value,1.000519564,,,,,,
9/19/06,221.5613618,-0.766633915,-0.007666339,-0.007666185,-0.003794063,value,growth,0.996205937,,,,,,
9/20/06,223.9692818,1.086796004,0.01086796,0.010867881,0.00681546,value,value,1.010867881,,,,,,
9/21/06,222.5766266,-0.621806367,-0.006218064,-0.006217449,-0.007167347,value,value,0.993782551,,,,,,
9/22/06,221.237538,-0.601630361,-0.006016304,0.000651785,-0.006015827,growth,value,1.000651785,,,,,,
9/25/06,223.4692673,1.008748004,0.01008748,0.008336595,0.010087093,growth,growth,1.010087093,,,,,,
9/26/06,224.999382,0.684709234,0.006847092,0.006846556,0.008188107,value,growth,1.008188107,,,,,,
9/27/06,225.0438952,0.019783708,0.000197837,0.00012821,0.000198403,growth,growth,1.000198403,,,,,,
9/28/06,225.5058243,0.205261806,0.002052618,0.002052467,0.002773038,value,growth,1.002773038,,,,,,
9/29/06,225.3036748,-0.089642734,-0.000896427,-0.000895897,-0.001777892,value,value,0.999104103,,,,,,
10/2/06,224.639767,-0.294672398,-0.002946724,-0.002947407,-0.006529732,value,value,0.997052593,,,,,,
10/3/06,225.1304941,0.218450661,0.002184507,0.002184965,0.000996023,value,value,1.002184965,,,,,,
10/4/06,227.2379903,0.936122064,0.009361221,0.009361373,0.012734054,value,growth,1.012734054,,,,,,
10/5/06,227.8154531,0.254122453,0.002541225,0.002541149,0.007465413,value,growth,1.007465413,,,,,,
10/6/06,227.3822876,-0.190138757,-0.001901388,-0.001900937,-0.002730318,value,value,0.998099063,,,,,,
10/9/06,227.5267217,0.06352038,0.000635204,0.000634978,0.001760349,value,growth,1.001760349,,,,,,
10/10/06,228.1329139,0.266426836,0.002664268,0.002664193,0.000389974,value,value,1.002664193,,,,,,
10/11/06,227.6710874,-0.202437496,-0.002024375,-0.002024899,-0.004877659,value,value,0.997975101,,,,,,
10/12/06,229.4322564,0.773558506,0.007735585,0.007735588,0.011568595,value,growth,1.011568595,,,,,,
10/13/06,230.1827802,0.327122152,0.003271222,0.003271372,0.001163052,value,value,1.003271372,,,,,,
10/16/06,230.8757252,0.301041219,0.003010412,0.00301019,0.00522687,value,growth,1.00522687,,,,,,
10/17/06,229.8651825,-0.437699858,-0.004376999,-0.004376408,-0.00597056,value,value,0.995623592,,,,,,
10/18/06,229.9097475,0.019387458,0.000193875,0.003642393,0.000194059,growth,value,1.003642393,,,,,,
10/19/06,230.6669498,0.329347604,0.003293476,-0.000375963,0.003293476,growth,growth,1.003293476,,,,,,
10/20/06,230.3996657,-0.11587444,-0.001158744,0.000125764,-0.001158928,growth,value,1.000125764,,,,,,
10/23/06,231.9858305,0.688440594,0.006884406,0.006884181,0.006766004,value,value,1.006884181,,,,,,
10/24/06,231.3225085,-0.285932146,-0.002859321,-0.002859321,0.000960167,value,growth,1.000960167,,,,,,
10/25/06,232.6204536,0.561097648,0.005610976,0.005610533,0.002493493,value,value,1.005610533,,,,,,
10/26/06,234.6235515,0.861101343,0.008611013,0.004834809,0.008611016,growth,growth,1.008611016,,,,,,
10/27/06,232.7129395,-0.814330867,-0.008143309,-0.008142949,-0.008347942,value,value,0.991857051,,,,,,
10/30/06,232.828664,0.049728442,0.000497284,0.000497727,0.0003834,value,value,1.000497727,,,,,,
10/31/06,232.423311,-0.174099285,-0.001740993,-0.001740772,-0.001530462,value,growth,0.998469538,,,,,,
11/1/06,230.2418857,-0.938557003,-0.00938557,-0.004857385,-0.009384845,growth,value,0.995142615,,,,,,
11/2/06,230.6871048,0.193370166,0.001933702,-0.001376531,0.001933517,growth,growth,1.001933517,,,,,,
11/3/06,230.7448348,0.025025209,0.000250252,0.000250772,-0.000965169,value,value,1.000250772,,,,,,
11/6/06,232.855428,0.914687095,0.009146871,0.009146496,0.011203626,value,growth,1.011203626,,,,,,
11/7/06,233.7517061,0.384907558,0.003849076,0.003848708,0.001719205,value,value,1.003848708,,,,,,
11/8/06,234.3300158,0.247403414,0.002474034,0.002473742,0.003050988,value,growth,1.003050988,,,,,,
11/9/06,233.520324,-0.345534825,-0.003455348,-0.003454474,-0.005703599,value,value,0.996545526,,,,,,
11/10/06,233.6542893,0.057367702,0.000573677,-0.000371667,0.000573495,growth,growth,1.000573495,,,,,,
11/13/06,234.7250937,0.458285815,0.004582858,0.004582933,0.003631206,value,value,1.004582933,,,,,,
11/14/06,235.7089043,0.419133117,0.004191331,0.004191697,0.008187263,value,growth,1.008187263,,,,,,
11/15/06,236.0562627,0.147367515,0.001473675,0.001473239,0.004721597,value,growth,1.004721597,,,,,,
11/16/06,236.4325218,0.159393853,0.001593939,0.001593939,0.002255261,value,growth,1.002255261,,,,,,
11/17/06,236.9822888,0.232525936,0.002325259,0.002325478,-0.000749467,value,value,1.002325478,,,,,,
11/20/06,237.0111896,0.01219535,0.000121953,0.000122171,-0.000188245,value,value,1.000122171,,,,,,
11/21/06,237.3874831,0.158766114,0.001587661,0.001587082,0.003566772,value,growth,1.003566772,,,,,,
11/22/06,238.275548,0.374099327,0.003740993,-0.000609305,0.003741082,growth,growth,1.003741082,,,,,,
11/24/06,238.0535424,-0.093171822,-0.000931718,-0.000975857,-0.000931807,growth,growth,0.999068193,,,,,,
11/27/06,233.9682616,-1.716118451,-0.017161185,-0.012087978,-0.017160918,growth,value,0.987912022,,,,,,
11/28/06,234.4598701,0.210117608,0.002101176,0.002101103,0.004554633,value,growth,1.004554633,,,,,,
11/29/06,235.9057654,0.616692019,0.00616692,0.00616692,0.008880185,value,growth,1.008880185,,,,,,
11/30/06,237.7275483,0.772250252,0.007722503,0.007722357,0.002059795,value,value,1.007722357,,,,,,
12/1/06,236.4261843,-0.547418262,-0.005474183,-0.005473895,-0.005980316,value,value,0.994526105,,,,,,
12/4/06,238.24795,0.770543138,0.007705431,0.007705793,0.012032501,value,growth,1.012032501,,,,,,
12/5/06,239.0288267,0.327757971,0.00327758,0.003276787,0.004644143,value,growth,1.004644143,,,,,,
12/6/06,238.5660799,-0.193594554,-0.001935946,-0.001935803,0.000739639,value,growth,1.000739639,,,,,,
12/7/06,237.1554598,-0.591291141,-0.005912911,-0.002060537,-0.005912823,growth,value,0.997939463,,,,,,
12/8/06,237.7027051,0.23075384,0.002307538,0.002308115,0.00148671,value,value,1.002308115,,,,,,
12/11/06,238.4804476,0.327191289,0.003271913,0.003271984,0.000371501,value,value,1.003271984,,,,,,
12/12/06,237.7282212,-0.315424802,-0.003154248,-0.000845968,-0.003154072,growth,value,0.999154032,,,,,,
12/13/06,238.4753804,0.314291367,0.003142914,0.00314313,0.000744811,value,value,1.00314313,,,,,,
12/14/06,240.860618,1.00020287,0.010002029,0.010002245,0.010228373,value,growth,1.010228373,,,,,,
12/15/06,241.0717891,0.08767357,0.000876736,0.000876877,-0.000885591,value,value,1.000876877,,,,,,
12/18/06,240.6090853,-0.19193614,-0.001919361,-0.00191922,-0.005542549,value,value,0.99808078,,,,,,
12/19/06,240.9272633,0.132238597,0.001322386,0.001322244,0.002229394,value,growth,1.002229394,,,,,,
12/20/06,240.9560834,0.011962136,0.000119621,0.00011948,-0.001853857,value,value,1.00011948,,,,,,
12/21/06,240.2330288,-0.300077345,-0.003000773,-0.003000985,-0.006313727,value,value,0.996999015,,,,,,
12/22/06,239.4811201,-0.312991396,-0.003129914,-0.003129915,-0.003737403,value,value,0.996870085,,,,,,
12/26/06,240.6090853,0.471003812,0.004710038,0.004710537,0.000937344,value,value,1.004710537,,,,,,
12/27/06,242.5469908,0.805416611,0.008054166,0.008053598,0.00730933,value,value,1.008053598,,,,,,
12/28/06,242.3154601,-0.095458074,-0.000954581,-0.00095416,-0.001302334,value,value,0.99904584,,,,,,
12/29/06,241.3224062,-0.409818622,-0.004098186,-0.005490518,-0.004098539,growth,growth,0.995901461,,,,,,
1/3/07,240.7140029,-0.252112261,-0.002521123,-0.002520135,-0.00336648,value,value,0.997479865,,,,,,
1/4/07,240.9458064,0.096298329,0.000962983,0.000962699,0.007319407,value,growth,1.007319407,,,,,,
1/5/07,239.5990338,-0.558952515,-0.005589525,-0.007092886,-0.005589702,growth,growth,0.994410298,,,,,,
1/8/07,240.0342678,0.181650991,0.00181651,0.001816225,0.002998175,value,growth,1.002998175,,,,,,
1/9/07,239.8890475,-0.060499811,-0.000604998,-0.00060386,-0.001121166,value,value,0.99939614,,,,,,
