Date,Investment_Value,return,return/100,spyv,spyg,label,true label,,,,tp,fp,tn,fn
5/13/08,261.0402702,0.385137127,0.003851371,-0.001919202,0.003851701,growth,growth,,,,,,,
5/14/08,261.2223583,0.069754784,0.000697548,0.00782092,0.000697548,growth,value,,,,,,,
5/15/08,264.22694,1.150200805,0.011502008,0.006234692,0.011502417,growth,growth,,,,,,,
5/16/08,265.0920402,0.32740804,0.00327408,0.00075833,0.003273674,growth,growth,,,,,,,
5/19/08,265.6382617,0.206049733,0.002060497,0.002906011,0.00206082,growth,value,,,,,,,
5/20/08,263.4986519,-0.805459948,-0.008054599,-0.011086176,-0.008054999,growth,growth,,,,,,,
5/21/08,259.0826843,-1.675897584,-0.016758976,-0.014394579,-0.016758651,growth,value,,,,,,,
5/22/08,259.4013705,0.123005608,0.001230056,0.002584941,0.001229725,growth,value,,,,,,,
5/23/08,256.9430531,-0.947688683,-0.009476887,-0.013278015,-0.009476639,growth,growth,,,,,,,
5/27/08,259.1738353,0.868201027,0.00868201,0.002874046,0.008681592,growth,growth,,,,,,,
5/28/08,260.6305828,0.562073488,0.005620735,0.001562993,0.005620736,growth,growth,,,,,,,
5/29/08,262.0873516,0.55894009,0.005589401,0.007804623,0.005589566,growth,value,,,,,,,
5/30/08,263.8628066,0.677428741,0.006774287,-0.00206487,0.006774614,growth,growth,,,,,,,
6/2/08,261.6321314,-0.845392069,-0.008453921,-0.009053144,-0.008454161,growth,growth,,,,,,,
6/3/08,260.9492904,-0.260992787,-0.002609928,-0.007439454,-0.002610173,growth,growth,,,,,,,
6/4/08,261.6321314,0.261675742,0.002616757,-0.005259915,0.002617004,growth,growth,,,,,,,
6/5/08,267.0496475,2.070661632,0.020706616,0.018242,0.020706451,growth,growth,,,,,,,
6/6/08,260.0387644,-2.625310759,-0.026253108,-0.033103734,-0.02625327,growth,growth,,,,,,,
6/9/08,259.6289699,-0.157589759,-0.001575898,-0.000671425,-0.001575404,growth,value,,,,,,,
6/10/08,258.7639981,-0.333156913,-0.003331569,0.000940352,-0.003331321,growth,value,,,,,,,
6/11/08,255.2131094,-1.372249896,-0.013722499,-0.016778761,-0.013722906,growth,growth,,,,,,,
6/12/08,255.8049491,0.231900213,0.002319002,-0.003412801,0.00231875,growth,growth,,,,,,,
6/13/08,259.6745669,1.512721991,0.01512722,0.017534367,0.015127139,growth,value,,,,,,,
6/16/08,260.3119393,0.245450477,0.002454505,-0.000673157,0.002454423,growth,growth,,,,,,,
6/17/08,260.1297443,-0.069991051,-0.000699911,-0.007274881,-0.000699335,growth,growth,,,,,,,
6/18/08,257.5348715,-0.997530213,-0.009975302,-0.008141861,-0.009975546,growth,value,,,,,,,
6/19/08,258.490973,0.371251273,0.003712513,-0.001368778,0.003712347,growth,growth,,,,,,,
6/20/08,253.8974107,-1.777068733,-0.017770687,-0.015603212,-0.017770773,growth,value,,,,,,,
6/23/08,253.5780398,-0.125787393,-0.001257874,-0.003506344,-0.001257621,growth,growth,,,,,,,
6/24/08,254.5417369,0.380039664,0.003800397,0.003800316,-0.006475839,value,value,,,,,,,
6/25/08,258.0399478,1.374317214,0.013743172,0.013742535,0.006698865,value,value,,,,,,,
6/26/08,251.3568549,-2.589945064,-0.025899451,-0.033060887,-0.025898789,growth,growth,,,,,,,
6/27/08,251.03201,-0.129236541,-0.001292365,-0.010443513,-0.001292452,growth,growth,,,,,,,
6/30/08,251.310464,0.110923719,0.001109237,-0.00159054,0.001109064,growth,growth,,,,,,,
7/1/08,251.124857,-0.07385566,-0.000738557,0.00550284,-0.00073847,growth,value,,,,,,,
7/2/08,245.4627768,-2.254687289,-0.022546873,-0.011808763,-0.02254696,growth,value,,,,,,,
7/3/08,245.0914757,-0.151265738,-0.001512657,0.001019908,-0.001512391,growth,value,,,,,,,
7/7/08,243.3744259,-0.700575078,-0.007005751,-0.004076296,-0.00700646,growth,value,,,,,,,
7/8/08,245.4627768,0.858081481,0.008580815,0.011840496,0.008581267,growth,value,,,,,,,
7/9/08,241.3787044,-1.663825556,-0.016638256,-0.01762521,-0.016638257,growth,growth,,,,,,,
7/10/08,242.5389332,0.480667422,0.004806674,-0.000588284,0.004806675,growth,growth,,,,,,,
7/11/08,241.7035928,-0.344414952,-0.00344415,-0.006621722,-0.00344415,growth,growth,,,,,,,
7/14/08,241.5178988,-0.07682719,-0.000768272,-0.011701738,-0.000768182,growth,growth,,,,,,,
7/15/08,238.6869893,-1.172132381,-0.011721324,-0.01618705,-0.011721594,growth,growth,,,,,,,
7/16/08,242.5389332,1.61380557,0.016138056,0.026965326,0.016138243,growth,value,,,,,,,
7/17/08,246.0288955,1.438928676,0.014389287,0.01438946,0.007271831,value,value,,,,,,,
7/18/08,247.7199077,0.687322609,0.006873226,0.006873393,-0.000570029,value,value,,,,,,,
7/21/08,248.9072846,0.479322372,0.004793224,0.004792978,-0.001140531,value,value,,,,,,,
7/22/08,252.7569718,1.546635021,0.01546635,0.015466927,0.006279725,value,value,,,,,,,
7/23/08,255.1676779,0.953764413,0.009537644,0.009537722,-0.00037797,value,value,,,,,,,
7/24/08,250.5335006,-1.816130195,-0.018161302,-0.027354894,-0.018161473,growth,growth,,,,,,,
7/25/08,252.8506119,0.92487083,0.009248708,-0.005218766,0.009248616,growth,growth,,,,,,,
7/28/08,248.7957125,-1.603673963,-0.01603674,-0.016321732,-0.01603647,growth,growth,,,,,,,
7/29/08,253.1403301,1.746259027,0.01746259,0.024740583,0.017461674,growth,value,,,,,,,
7/30/08,257.8614171,1.865007829,0.018650078,0.018649585,0.01353968,value,value,,,,,,,
7/31/08,255.3870427,-0.959575238,-0.009595752,-0.013198998,-0.009595398,growth,growth,,,,,,,
8/1/08,253.4464628,-0.759858431,-0.007598584,-0.004458352,-0.007599026,growth,value,,,,,,,
8/4/08,250.4384762,-1.186833126,-0.011868331,-0.005489711,-0.011868779,growth,value,,,,,,,
8/5/08,256.2591941,2.324210713,0.023242107,0.023241695,0.017241799,value,value,,,,,,,
8/6/08,257.8235837,0.610471599,0.006104716,0.006105039,0.01637776,value,growth,,,,,,,
8/7/08,253.9106101,-1.517694201,-0.015176942,-0.02314098,-0.015176768,growth,growth,,,,,,,
8/8/08,260.9892376,2.787842344,0.027878423,0.027878251,0.02225981,value,value,,,,,,,
8/11/08,262.0092844,0.390838649,0.003908386,0.005339968,0.003908562,growth,value,,,,,,,
8/12/08,261.0378145,-0.370776898,-0.003707769,-0.020128699,-0.003707769,growth,growth,,,,,,,
8/13/08,262.6408299,0.614093148,0.006140931,-0.006419655,0.006140757,growth,growth,,,,,,,
8/14/08,264.0007783,0.51779782,0.005177978,0.006317343,0.0051785,growth,value,,,,,,,
8/15/08,264.0980689,0.036852366,0.000368524,0.004137924,0.000368092,growth,value,,,,,,,
8/18/08,260.4065197,-1.397794832,-0.013977948,-0.013924848,-0.013978553,growth,value,,,,,,,
8/19/08,258.4147979,-0.764850962,-0.00764851,-0.01282402,-0.007647465,growth,growth,,,,,,,
8/20/08,260.4065197,0.77074602,0.00770746,0.005838639,0.007706399,growth,growth,,,,,,,
8/21/08,261.232145,0.317052445,0.003170524,-0.00029034,0.003170964,growth,growth,,,,,,,
8/22/08,263.2722614,0.780959176,0.007809592,0.014080734,0.007809768,growth,value,,,,,,,
8/25/08,258.9005443,-1.660530832,-0.016605308,-0.017463821,-0.01660531,growth,growth,,,,,,,
8/26/08,259.4348448,0.206372864,0.002063729,0.002622597,0.002063993,growth,value,,,,,,,
8/27/08,261.8850625,0.944444344,0.009444443,0.009444526,0.006552741,value,value,,,,,,,
8/28/08,265.6548592,1.439485185,0.014394852,0.014395014,0.010602922,value,value,,,,,,,
8/29/08,266.0319517,0.141948288,0.001419483,0.001418841,-0.012515938,value,value,,,,,,,
9/2/08,263.4039038,-0.987869251,-0.009878693,-0.009918698,-0.009879042,growth,growth,,,,,,,
9/3/08,264.7986645,0.529514033,0.00529514,0.00529514,-0.0080948,value,value,,,,,,,
9/4/08,256.2050046,-3.2453562,-0.032453562,-0.021925053,-0.032454177,growth,value,,,,,,,
9/5/08,257.9136377,0.666900741,0.006669007,0.000291474,0.00666947,growth,growth,,,,,,,
9/8/08,259.8736353,0.759943386,0.007599434,0.023719653,0.007599616,growth,value,,,,,,,
9/9/08,252.4357621,-2.862111515,-0.028621115,-0.027434814,-0.028621107,growth,value,,,,,,,
9/10/08,254.2449598,0.716696296,0.007166963,-0.00087668,0.007166494,growth,growth,,,,,,,
9/11/08,258.1649786,1.541827551,0.015418276,-0.00219449,0.015418371,growth,growth,,,,,,,
9/12/08,261.6848561,1.363421731,0.013634217,0.01363472,0.006424066,value,value,,,,,,,
9/15/08,252.2196559,-3.617022512,-0.036170225,-0.048163202,-0.036170131,growth,growth,,,,,,,
9/16/08,255.9755369,1.489130942,0.014891309,0.014891224,0.007625597,value,value,,,,,,,
9/17/08,245.9322732,-3.9235248,-0.039235248,-0.049558105,-0.039235061,growth,growth,,,,,,,
9/18/08,252.6108674,2.715623342,0.027156233,0.048991845,0.027156034,growth,value,,,,,,,
9/19/08,263.2871338,4.226368597,0.042263686,0.042263247,0.032808238,value,value,,,,,,,
9/22/08,256.5321719,-2.565625507,-0.025656255,-0.027624461,-0.025655717,growth,growth,,,,,,,
9/23/08,252.9266618,-1.405480689,-0.014054807,-0.014054805,-0.019095611,value,value,,,,,,,
9/24/08,253.8595441,0.368835098,0.003688351,-0.005914429,0.00368864,growth,growth,,,,,,,
9/25/08,256.7101485,1.122906143,0.011229061,0.023951076,0.011228775,growth,value,,,,,,,
9/26/08,257.2837525,0.223444212,0.002234442,0.002234776,0.006662775,value,growth,,,,,,,
9/29/08,241.4115021,-6.169161565,-0.061691616,-0.061691522,-0.069594799,value,value,,,,,,,
9/30/08,247.0719661,2.344736687,0.023447367,0.023446917,0.021341371,value,value,,,,,,,
10/1/08,250.0551692,1.20742273,0.012074227,0.012074576,-0.015196948,value,value,,,,,,,
10/2/08,240.111109,-3.97674651,-0.039767465,-0.039767458,-0.043077493,value,value,,,,,,,
10/3/08,236.9920913,-1.298989342,-0.012989893,-0.012583508,-0.012989896,growth,value,,,,,,,
10/6/08,227.7425046,-3.90290945,-0.039029094,-0.026294493,-0.039028572,growth,value,,,,,,,
10/7/08,212.4237627,-6.726342951,-0.06726343,-0.067263052,-0.051948099,value,growth,,,,,,,
10/8/08,210.1486548,-1.071023216,-0.010710232,-0.01651922,-0.010709768,growth,growth,,,,,,,
10/9/08,199.3025843,-5.161142013,-0.05161142,-0.096983909,-0.051611349,growth,growth,,,,,,,
10/10/08,200.6578792,0.680018723,0.006800187,0.006800188,-0.028139422,value,value,,,,,,,
10/13/08,221.1860226,10.2304198,0.102304198,0.102304765,0.119093727,value,growth,,,,,,,
10/14/08,223.0196425,0.828994438,0.008289944,0.008289538,-0.020991285,value,value,,,,,,,
10/15/08,203.1690349,-8.900833714,-0.089008337,-0.089008237,-0.102468639,value,value,,,,,,,
10/16/08,210.9020477,3.806196528,0.038061965,0.038061741,0.047500461,value,growth,,,,,,,
10/17/08,212.6358073,0.822068675,0.008220687,-0.000188638,0.008220811,growth,growth,,,,,,,
10/20/08,221.880865,4.347836669,0.043478367,0.043478141,0.037085518,value,value,,,,,,,
10/21/08,216.3661666,-2.485432141,-0.024854321,-0.020471248,-0.024853793,growth,value,,,,,,,
10/22/08,206.3497912,-4.629363088,-0.046293631,-0.062881308,-0.046294408,growth,growth,,,,,,,
10/23/08,202.4107002,-1.908938656,-0.019089387,-0.020919928,-0.01908895,growth,growth,,,,,,,
10/24/08,191.6626888,-5.310001586,-0.053100016,0.014714801,-0.053099824,growth,value,,,,,,,
10/27/08,192.2254067,0.293598025,0.00293598,-0.050059458,0.002936049,growth,growth,,,,,,,
10/28/08,212.4046112,10.49767813,0.104976781,0.104976911,0.072306284,value,value,,,,,,,
10/29/08,218.8764649,3.046945946,0.030469459,0.030469459,0.009828831,value,value,,,,,,,
10/30/08,226.9238213,3.676665955,0.03676666,-0.017998026,0.036766397,growth,growth,,,,,,,
10/31/08,228.1120597,0.523628724,0.005236287,0.005236077,0.014080661,value,growth,,,,,,,
11/3/08,232.653127,1.990717781,0.019907178,0.019907074,-0.00179959,value,value,,,,,,,
11/4/08,241.5654488,3.830733748,0.038307337,0.038307546,0.038124333,value,value,,,,,,,
11/5/08,228.3782924,-5.459040791,-0.054590408,-0.060611327,-0.054590692,growth,growth,,,,,,,
11/6/08,217.8286234,-4.619383432,-0.046193834,-0.04956083,-0.046193966,growth,growth,,,,,,,
11/7/08,222.6721745,2.223560413,0.022235604,0.022235492,0.031920487,value,growth,,,,,,,
11/10/08,220.2376161,-1.093337518,-0.010933375,-0.005775036,-0.01093294,growth,value,,,,,,,
11/11/08,214.1215611,-2.777025593,-0.027770256,-0.018392919,-0.027770375,growth,value,,,,,,,
11/12/08,203.3944625,-5.009817098,-0.050098171,-0.050098281,-0.046588947,value,growth,,,,,,,
11/13/08,216.4443745,6.416060609,0.064160606,0.064160497,0.066608018,value,growth,,,,,,,
11/14/08,208.4759168,-3.681526829,-0.036815268,-0.042926323,-0.036814777,growth,growth,,,,,,,
11/17/08,203.222709,-2.519815187,-0.025198152,-0.023649457,-0.025197953,growth,value,,,,,,,
11/18/08,204.3685244,0.563822548,0.005638225,0.005638109,-0.004066023,value,value,,,,,,,
11/19/08,194.0576241,-5.045248704,-0.050452487,-0.054194797,-0.050452484,growth,growth,,,,,,,
11/20/08,180.945702,-6.756715772,-0.067567158,-0.07617963,-0.067567081,growth,growth,,,,,,,
11/21/08,190.5777055,5.323145764,0.053231458,0.053231801,0.049077875,value,value,,,,,,,
11/24/08,205.1548258,7.648911663,0.076489117,0.076488981,0.073782716,value,value,,,,,,,
11/25/08,208.7668723,1.760644147,0.017606441,0.017606676,-0.002631114,value,value,,,,,,,
11/26/08,214.0989855,2.554099312,0.025540993,0.025540295,0.040456966,value,growth,,,,,,,
11/28/08,218.0119395,1.827637815,0.018276378,0.018276836,0.005917762,value,value,,,,,,,
12/1/08,201.9511602,-7.366926501,-0.073669265,-0.092701937,-0.073669943,growth,growth,,,,,,,
12/2/08,209.2828903,3.630447136,0.036304471,0.036304048,0.007862182,value,value,,,,,,,
12/3/08,219.0291134,4.656961264,0.046569613,0.046570339,0.039903902,value,value,,,,,,,
12/4/08,211.5218028,-3.427540063,-0.034275401,-0.034275617,-0.030005976,value,growth,,,,,,,
12/5/08,218.9413785,3.507711998,0.03507712,0.035076771,0.035395515,value,growth,,,,,,,
12/8/08,227.721829,4.010411627,0.040104116,0.040104803,0.032462163,value,value,,,,,,,
12/9/08,222.4096371,-2.332754777,-0.023327548,-0.023327864,-0.017251092,value,growth,,,,,,,
12/10/08,225.4828919,1.381799273,0.013817993,0.013817882,0.021234253,value,growth,,,,,,,
12/11/08,217.7938567,-3.410030419,-0.034100304,-0.036993747,-0.034099984,growth,growth,,,,,,,
12/12/08,218.9387015,0.525655247,0.005256552,0.005256323,0.006888154,value,growth,,,,,,,
12/15/08,217.8152786,-0.513122092,-0.005131221,-0.009855229,-0.005130557,growth,growth,,,,,,,
12/16/08,229.5399778,5.382863514,0.053828635,0.053829462,0.047277814,value,value,,,,,,,
12/17/08,228.7863885,-0.328304168,-0.003283042,-0.010794503,-0.003283425,growth,growth,,,,,,,
12/18/08,223.1971392,-2.442999065,-0.024429991,-0.029812995,-0.024430381,growth,growth,,,,,,,
12/19/08,224.1456258,0.424954658,0.004249547,0.004249548,0.015488347,value,growth,,,,,,,
12/22/08,219.341987,-2.143088338,-0.021430883,-0.018019477,-0.021430497,growth,value,,,,,,,
12/23/08,216.9713996,-1.080772317,-0.010807723,-0.00536104,-0.010808118,growth,value,,,,,,,
12/24/08,217.691147,0.331724552,0.003317246,0.003316557,0.003738547,value,growth,,,,,,,
12/26/08,219.7489891,0.945303525,0.009453035,0.008264727,0.009452628,growth,growth,,,,,,,
12/29/08,218.501805,-0.567549399,-0.005675494,-0.005328197,-0.005675823,growth,value,,,,,,,
12/30/08,223.9486015,2.492792472,0.024927925,0.02492817,0.020262368,value,value,,,,,,,
12/31/08,227.7297537,1.688401771,0.016884018,0.016884581,0.016783853,value,value,,,,,,,
1/2/09,232.501332,2.095281044,0.02095281,0.02095248,0.03713858,value,growth,,,,,,,
1/5/09,232.7479743,0.106082094,0.001060821,-0.006195188,0.001060945,growth,growth,,,,,,,
1/6/09,235.2147419,1.059844936,0.010598449,0.00545477,0.010598883,growth,growth,,,,,,,
1/7/09,229.7260568,-2.333478361,-0.023334784,-0.028288959,-0.023335144,growth,growth,,,,,,,
1/8/09,230.3427703,0.268456032,0.00268456,0.001395504,0.002684498,growth,growth,,,,,,,
1/9/09,225.0390633,-2.302528089,-0.023025281,-0.018717754,-0.02302516,growth,value,,,,,,,
1/12/09,220.043634,-2.219805399,-0.022198054,-0.023335999,-0.022197928,growth,growth,,,,,,,
1/13/09,220.7220691,0.308318434,0.003083184,-0.000415302,0.003082923,growth,growth,,,,,,,
1/14/09,213.6298285,-3.213199608,-0.032131996,-0.033880867,-0.032131547,growth,growth,,,,,,,
1/15/09,215.4799545,0.866042918,0.008660429,-0.005593435,0.008660091,growth,growth,,,,,,,
1/16/09,218.0085155,1.173455365,0.011734554,0.008654056,0.011734621,growth,growth,,,,,,,
1/20/09,208.0794361,-4.554445697,-0.045544457,-0.058773154,-0.045544852,growth,growth,,,,,,,
1/21/09,218.3694719,4.945243994,0.04945244,0.04945353,0.029935004,value,value,,,,,,,
1/22/09,216.484343,-0.863274935,-0.008632749,-0.016504005,-0.008633082,growth,growth,,,,,,,
1/23/09,217.4268928,0.435389371,0.004353894,0.007948647,0.004353962,growth,value,,,,,,,
1/26/09,218.4323632,0.462440682,0.004624407,0.000437621,0.004624407,growth,growth,,,,,,,
1/27/09,220.9194483,1.138606477,0.011386065,0.011386312,0.012658212,value,growth,,,,,,,
1/28/09,227.7588296,3.095871108,0.030958711,0.030959016,0.030965837,value,growth,,,,,,,
1/29/09,221.4827041,-2.755601394,-0.027556014,-0.034018932,-0.027555832,growth,growth,,,,,,,
1/30/09,216.0853011,-2.436941078,-0.024369411,-0.022174228,-0.024369218,growth,value,,,,,,,
2/2/09,216.4618359,0.174252842,0.001742528,0,0.001742393,growth,growth,,,,,,,
2/3/09,220.6041571,1.91364966,0.019136497,0.011338599,0.019136364,growth,growth,,,,,,,
2/4/09,220.2902002,-0.142316842,-0.001423168,-0.004176886,-0.001422506,growth,growth,,,,,,,
2/5/09,225.1227791,2.193733037,0.02193733,-0.001986647,0.021936857,growth,growth,,,,,,,
2/6/09,230.1437497,2.230325419,0.022303254,0.034063251,0.022302801,growth,value,,,,,,,
2/9/09,231.5713869,0.620324107,0.006203241,0.006203003,0.000272988,value,value,,,,,,,
2/10/09,222.5433157,-3.898612561,-0.038986126,-0.052933434,-0.038986055,growth,growth,,,,,,,
2/11/09,224.3416997,0.808105142,0.008081051,0.008080121,0.000851559,value,value,,,,,,,
2/12/09,225.7406392,0.62357534,0.006235753,-0.000889911,0.006235751,growth,growth,,,,,,,
2/13/09,225.8677428,0.056305146,0.000563051,-0.010920239,0.000563183,growth,growth,,,,,,,
2/17/09,216.0752106,-4.335516018,-0.04335516,-0.046868644,-0.043355993,growth,growth,,,,,,,
2/18/09,215.8843774,-0.088317934,-0.000883179,-0.008510572,-0.000882768,growth,growth,,,,,,,
2/19/09,213.4680166,-1.119284718,-0.011192847,-0.013113997,-0.011193053,growth,growth,,,,,,,
2/20/09,211.9418254,-0.714950781,-0.007149508,-0.013046393,-0.007149024,growth,growth,,,,,,,
2/23/09,203.9296472,-3.780366688,-0.037803667,-0.031089433,-0.037804006,growth,value,,,,,,,
2/24/09,213.152335,4.522485054,0.045224851,0.045224781,0.033988147,value,value,,,,,,,
2/25/09,210.9025923,-1.055462394,-0.010554624,-0.008943404,-0.010554697,growth,value,,,,,,,
2/26/09,206.3385948,-2.164030987,-0.02164031,-0.010244065,-0.021639608,growth,value,,,,,,,
2/27/09,204.2816842,-0.996861805,-0.009968618,-0.027353348,-0.009968832,growth,growth,,,,,,,
3/2/09,193.8682867,-5.097567848,-0.050975678,-0.047630555,-0.050975451,growth,value,,,,,,,
3/3/09,194.2539958,0.19895421,0.001989542,-0.011705768,0.001989155,growth,growth,,,,,,,
3/4/09,199.5249744,2.713446673,0.027134467,0.01749667,0.027134467,growth,growth,,,,,,,
3/5/09,192.3256299,-3.608242277,-0.036082423,-0.046560993,-0.036082573,growth,growth,,,,,,,
3/6/09,190.0114801,-1.203245707,-0.012032457,-0.005549336,-0.012032147,growth,value,,,,,,,
3/9/09,191.442968,0.753369176,0.007533692,0.007533845,-0.006427479,value,value,,,,,,,
3/10/09,202.3286291,5.686111763,0.056861118,0.063139973,0.056860782,growth,value,,,,,,,
3/11/09,204.0150857,0.833523453,0.008335235,0.008335813,0.015786022,value,growth,,,,,,,
3/12/09,212.0787444,3.952481603,0.039524816,0.039524305,0.023152485,value,value,,,,,,,
3/13/09,215.3463551,1.540753511,0.015407535,0.015407607,0.007129671,value,value,,,,,,,
3/16/09,214.4184249,-0.430901306,-0.004309013,-0.004405183,-0.004309084,growth,growth,,,,,,,
3/17/09,219.9197334,2.565688342,0.025656883,0.029006813,0.025656808,growth,value,,,,,,,
3/18/09,223.1012549,1.446673948,0.014466739,0.028427955,0.014466598,growth,value,,,,,,,
3/19/09,222.3058861,-0.356505745,-0.003565057,-0.018350648,-0.003565196,growth,growth,,,,,,,
3/20/09,219.0061324,-1.484330313,-0.014843303,-0.022944367,-0.014843098,growth,growth,,,,,,,
3/23/09,233.5089126,6.622088623,0.066220886,0.072406925,0.06622145,growth,value,,,,,,,
3/24/09,228.6526079,-2.079708516,-0.020797085,-0.018476219,-0.020798264,growth,value,,,,,,,
3/25/09,231.7877439,1.371135059,0.013711351,0.013711283,0.00465543,value,value,,,,,,,
3/26/09,235.0823349,1.42138272,0.014213827,0.014213448,0.031856308,value,growth,,,,,,,
3/27/09,229.6061436,-2.32947798,-0.02329478,-0.019438875,-0.023294456,growth,value,,,,,,,
3/30/09,222.4803585,-3.103481923,-0.031034819,-0.035500743,-0.031035011,growth,growth,,,,,,,
3/31/09,226.2025941,1.673062581,0.016730626,0.016730628,0.01186251,value,value,,,,,,,
4/1/09,229.4461982,1.4339376,0.014339376,0.014339314,0.014654114,value,growth,,,,,,,
4/2/09,234.4445324,2.178434101,0.021784341,0.021784472,0.032062381,value,growth,,,,,,,
4/3/09,236.837341,1.02062887,0.010206289,0.0102066,0.012314576,value,growth,,,,,,,
4/6/09,235.0694809,-0.746444837,-0.007464448,-0.002020253,-0.007464319,growth,value,,,,,,,
4/7/09,228.9143799,-2.618417718,-0.026184177,-0.015748726,-0.026184106,growth,value,,,,,,,
4/8/09,232.5812272,1.601842271,0.016018423,-0.003428515,0.016018285,growth,growth,,,,,,,
4/9/09,240.1768113,3.265776921,0.032657769,0.043119832,0.032657894,growth,value,,,,,,,
4/13/09,240.9626924,0.327209394,0.003272094,0.005716481,0.003271144,growth,value,,,,,,,
4/14/09,237.5577193,-1.41307064,-0.014130706,-0.025142026,-0.014130526,growth,growth,,,,,,,
4/15/09,238.4743627,0.385861355,0.003858614,0.013455522,0.003858999,growth,value,,,,,,,
4/16/09,243.0578231,1.921992909,0.019219929,0.018367402,0.019220376,growth,growth,,,,,,,
4/17/09,245.7512626,1.10814765,0.011081476,0.011081713,0.00350199,value,value,,,,,,,
4/20/09,236.2511504,-3.865742991,-0.03865743,-0.050934689,-0.03865744,growth,growth,,,,,,,
4/21/09,241.6011815,2.264552384,0.022645524,0.022645211,0.014520913,value,value,,,,,,,
4/22/09,241.6011815,0,0,-0.012621939,0,growth,growth,,,,,,,
4/23/09,242.9312077,0.550504867,0.005505049,0.013455522,0.005505048,growth,value,,,,,,,
4/24/09,244.7051828,0.730237597,0.007302376,0.007302684,0.019983531,value,growth,,,,,,,
4/27/09,243.7200955,-0.402560831,-0.004025608,-0.00790824,-0.004025795,growth,growth,,,,,,,
4/28/09,242.8662842,-0.350324562,-0.003503246,-0.001992698,-0.003502746,growth,value,,,,,,,
4/29/09,247.554386,1.930322221,0.019303222,0.019302246,0.024337154,value,growth,,,,,,,
4/30/09,248.0773943,0.211270057,0.002112701,0.000217831,0.002112026,growth,growth,,,,,,,
5/1/09,248.5633128,0.195873749,0.001958737,0.001959215,0.001843799,value,value,,,,,,,
5/4/09,258.1192172,3.844454884,0.038444549,0.038444659,0.028135782,value,value,,,,,,,
5/5/09,257.7890829,-0.12789995,-0.001279,-0.005228983,-0.001278762,growth,growth,,,,,,,
5/6/09,259.7034821,0.742622308,0.007426223,0.025651686,0.00742658,growth,value,,,,,,,
5/7/09,255.8745917,-1.474331562,-0.014743316,-0.010455268,-0.01474331,growth,value,,,,,,,
5/8/09,259.1093751,1.264206575,0.012642066,0.030868169,0.012642061,growth,value,,,,,,,
5/11/09,255.8745917,-1.248423918,-0.012484239,-0.026527112,-0.012484235,growth,growth,,,,,,,
5/12/09,256.2971879,0.165157526,0.001651575,0.001651914,-0.006192045,value,value,,,,,,,
5/13/09,249.6436592,-2.596020955,-0.02596021,-0.025144816,-0.025960576,growth,value,,,,,,,
5/14/09,251.8392844,0.879503711,0.008795037,0.011628331,0.008795475,growth,value,,,,,,,
5/15/09,249.5769599,-0.898320747,-0.008983207,-0.013375627,-0.008983025,growth,growth,,,,,,,
5/18/09,257.2950674,3.092475967,0.03092476,0.029443162,0.030925191,growth,growth,,,,,,,
5/19/09,258.1601197,0.336210222,0.003362102,-0.002057841,0.00336174,growth,growth,,,,,,,
5/20/09,256.6297732,-0.592789663,-0.005927897,-0.007628664,-0.005927716,growth,growth,,,,,,,
5/21/09,251.5065138,-1.996362056,-0.019963621,-0.012050532,-0.019963675,growth,value,,,,,,,
5/22/09,252.6701803,0.4626785,0.004626785,0.004626323,0.006613703,value,growth,,,,,,,
5/26/09,258.1817921,2.181346357,0.021813464,0.016956312,0.021813095,growth,growth,,,,,,,
5/27/09,255.3927178,-1.080275362,-0.010802754,-0.01749711,-0.01080204,growth,growth,,,,,,,
5/28/09,258.5496442,1.236106646,0.012361066,0.012361302,0.011180465,value,value,,,,,,,
5/29/09,261.4083573,1.10567283,0.011056728,0.015521833,0.011056665,growth,value,,,,,,,
6/1/09,267.2150652,2.221316832,0.022213168,0.022213052,0.034079337,value,growth,,,,,,,
6/2/09,268.0037404,0.295146231,0.002951462,-0.000996975,0.002951006,growth,growth,,,,,,,
6/3/09,263.6004666,-1.642989675,-0.016429897,-0.015366122,-0.016429451,growth,value,,,,,,,
6/4/09,266.1634169,0.972285956,0.00972286,0.009323058,0.009723555,growth,growth,,,,,,,
6/5/09,266.3771797,0.080312606,0.000803126,0.000803456,0.001481217,value,growth,,,,,,,
6/8/09,265.7860133,-0.221928317,-0.002219283,-0.002006643,-0.002218597,growth,value,,,,,,,
6/9/09,265.9997305,0.080409492,0.000804095,0.000804645,0.008647852,value,growth,,,,,,,
6/10/09,264.5662353,-0.538908502,-0.005389085,-0.004219039,-0.005389655,growth,value,,,,,,,
6/11/09,265.6738522,0.418653927,0.004186539,0.01492832,0.004188144,growth,value,,,,,,,
6/12/09,265.4783797,-0.073576111,-0.000735761,-0.001192477,-0.000736444,growth,growth,,,,,,,
6/15/09,259.8091028,-2.135494765,-0.021354948,-0.025074318,-0.021354606,growth,growth,,,,,,,
6/16/09,256.2902956,-1.354381831,-0.013543818,-0.011635053,-0.013544396,growth,value,,,,,,,
6/17/09,256.8768038,0.228845268,0.002288453,-0.004337543,0.002288571,growth,growth,,,,,,,
6/18/09,259.5408347,1.037085065,0.010370851,0.010371538,0.003297957,value,value,,,,,,,
6/19/09,260.6857179,0.441118699,0.004411187,0.00140742,0.004411303,growth,growth,,,,,,,
