Date,Investment_Value
2006-08-29,218.07478327011825
2006-08-30,218.046253464362
2006-08-31,217.7616334770493
2006-09-01,218.55853553801245
2006-09-05,219.3269247449756
2006-09-06,217.44867015329905
2006-09-07,216.5949797089233
2006-09-08,217.24948701744893
2006-09-11,216.70882770384844
2006-09-12,218.843070766544
2006-09-13,219.6683500674572
2006-09-14,219.38393350121936
2006-09-15,220.13360796929072
2006-09-18,220.24815098622176
2006-09-19,218.5595526433871
2006-09-20,220.9349174868769
2006-09-21,219.5613166785417
2006-09-22,219.7043047424477
2006-09-25,221.5360606667509
2006-09-26,223.0526664907485
2006-09-27,223.0813827658234
2006-09-28,223.5392497019352
2006-09-29,223.3389138466605
2006-10-02,222.68069410351788
2006-10-03,223.1672434111921
2006-10-04,225.2563948022824
2006-10-05,225.8287708518127
2006-10-06,225.39946762496967
2006-10-09,225.5426252064381
2006-10-10,226.14349715821223
2006-10-11,225.68563022210049
2006-10-12,227.43128817644768
2006-10-13,228.1754702754964
2006-10-16,228.8622367761516
2006-10-17,227.86060835504705
2006-10-18,228.69056634068315
2006-10-19,228.6047565505833
2006-10-20,228.63333721160825
2006-10-23,230.207392537512
2006-10-24,229.5491388908568
2006-10-25,230.83694686084849
2006-10-26,231.9531182988841
2006-10-27,230.06421800428728
2006-10-30,230.17874406946203
2006-10-31,229.77812321418145
2006-11-01,228.66200263141448
2006-11-02,228.3471576627213
2006-11-03,228.4043528882837
2006-11-06,230.49362294166767
2006-11-07,231.38081005637883
2006-11-08,231.9531182988842
2006-11-09,231.15179182954176
2006-11-10,231.06588032890448
2006-11-13,232.1247039755715
2006-11-14,233.0979212532136
2006-11-15,233.4412282206381
2006-11-16,233.81326841489377
2006-11-17,234.3571316104241
2006-11-20,234.3856105609116
2006-11-21,234.75773551394843
2006-11-22,234.61462878774867
2006-11-24,234.3856105609116
2006-11-27,231.5523957330662
2006-11-28,232.03889418547163
2006-11-29,233.46989364044427
2006-11-30,235.2727976756226
2006-12-01,233.98498970563097
2006-12-04,235.7879445960781
2006-12-05,236.56074125966427
2006-12-06,236.10284042004
2006-12-07,235.61625720885337
2006-12-08,236.1600186938462
2006-12-11,236.93264583987
2006-12-12,236.732428646889
2006-12-13,237.47633951783783
2006-12-14,239.8517382648402
2006-12-15,240.06199089751675
2006-12-18,239.6011743558188
2006-12-19,239.91796877647985
2006-12-20,239.94680371384845
2006-12-21,239.22681177095788
2006-12-22,238.4779509871862
2006-12-26,239.6011743558188
2006-12-27,241.53097923822887
2006-12-28,241.30057096738
2006-12-29,239.97572340999835
2007-01-03,239.3708338919948
2007-01-04,239.6011743558188
2007-01-05,237.9018625030388
2007-01-08,238.3339966731744
2007-01-09,238.18994064862508
2007-01-10,238.18994064862508
2007-01-11,239.25557890130165
2007-01-12,240.4077050143277
2007-01-16,240.4652223232588
2007-01-17,240.378785318178
2007-01-18,240.23498356997223
2007-01-19,240.6092952995644
2007-01-22,239.80281549632423
2007-01-23,240.6668634637641
2007-01-24,242.51014658231227
2007-01-25,240.06199089751684
2007-01-26,240.06199089751684
2007-01-29,239.7451286698308
2007-01-30,241.1854007354681
2007-01-31,242.68303754423025
2007-02-01,243.60465367587
2007-02-02,245.073489450776
2007-02-05,245.073489450776
2007-02-06,245.39035167846208
2007-02-07,245.44800460144305
2007-02-08,244.7855469192397
2007-02-09,243.259007366084
2007-02-12,242.99984891664764
2007-02-13,244.9870863492077
2007-02-14,247.03201060826112
2007-02-15,246.5999611969068
2007-02-16,246.4271888972825
2007-02-20,246.77283520706857
2007-02-21,246.51364285411967
2007-02-22,245.4767717317868
2007-02-23,245.10235829165725
2007-02-26,245.3615845481186
2007-02-27,236.74993981108776
2007-02-28,238.1610379042316
2007-03-01,237.6140047302839
2007-03-02,235.42488883263115
2007-03-05,232.9192497424172
2007-03-06,236.40429350130185
2007-03-07,235.7706029494421
2007-03-08,237.67155594272748
2007-03-09,237.9595662812888
2007-03-12,238.4779509871865
2007-03-13,233.72569564214493
2007-03-14,234.41685264766693
2007-03-15,236.17380047167168
2007-03-16,235.2343171889523
2007-03-19,237.35101518393685
2007-03-20,239.4386239652092
2007-03-21,243.7879021608524
2007-03-22,243.8168557605148
2007-03-23,244.4257289412353
2007-03-26,244.4257289412353
2007-03-27,243.49801017734825
2007-03-28,241.61333087005576
2007-03-29,242.48310853110573
2007-03-30,241.90317199829127
2007-04-02,242.48310853110576
2007-04-03,244.28082532887387
2007-04-04,244.33876643171087
2007-04-05,245.0057163293186
2007-04-09,245.6144877995017
2007-04-10,245.991393147799
2007-04-11,244.7156887317645
2007-04-12,245.4404949734281
2007-04-13,246.39742161332103
2007-04-16,249.2098705397693
2007-04-17,249.5287669782045
2007-04-18,250.54361776917835
2007-04-19,250.3117007920238
2007-04-20,252.25427034688468
2007-04-23,251.52932849117124
2007-04-24,251.38437402354103
2007-04-25,254.1969755157955
2007-04-26,254.2839719288324
2007-04-27,253.8780282220916
2007-04-30,252.2832748018157
2007-05-01,252.34126675992152
2007-05-02,254.6607925183484
2007-05-03,255.61766830297265
2007-05-04,256.16865123612484
2007-05-07,257.1834172683175
2007-05-08,256.9224449809632
2007-05-09,258.1981493969977
2007-05-10,254.92179870921527
2007-05-11,256.89345747778844
2007-05-14,256.9804199873128
2007-05-15,257.35735923912256
2007-05-16,258.8650653910928
2007-05-17,259.1550082298657
2007-05-18,260.22788488245783
2007-05-21,260.89466526250305
2007-05-22,261.24268481816296
2007-05-23,260.89466526250305
2007-05-24,257.3573592391226
2007-05-25,258.9230912527112
2007-05-29,259.357903800333
2007-05-30,261.0107000339834
2007-05-31,261.068742847358
2007-06-01,261.7065018207159
2007-06-04,262.08364449360056
2007-06-05,260.72079109872305
2007-06-06,258.45925729840206
2007-06-07,253.76197649885512
2007-06-08,256.42950486118565
2007-06-11,257.03847975244366
2007-06-12,254.6897630697671
2007-06-13,258.05324578463626
2007-06-14,259.3000474562772
2007-06-15,261.2942520606529
2007-06-18,260.88612157735685
2007-06-19,261.58582226802514
2007-06-20,257.6497600825507
2007-06-21,258.67023885659705
2007-06-22,255.3755972238289
2007-06-25,254.3843432775448
2007-06-26,252.19777014332848
2007-06-27,255.81302034191225
2007-06-28,256.6293152120169
2007-06-29,255.6964092107196
2007-07-02,258.14542943508343
2007-07-03,260.44868150751745
2007-07-05,259.4574614647458
2007-07-06,260.3029642108564
2007-07-09,260.347371601292
2007-07-10,257.463010857399
2007-07-11,258.5752842352607
2007-07-12,263.75620417378974
2007-07-13,264.1122821693006
2007-07-16,263.6673267357
2007-07-17,263.87178514171774
2007-07-18,264.13872427686965
2007-07-19,264.80564099111666
2007-07-20,261.4275877877824
2007-07-23,262.9845373680487
2007-07-24,257.3152249429984
2007-07-25,256.698632470463
2007-07-26,250.0254171989596
2007-07-27,247.13285534914547
2007-07-30,249.53821573931708
2007-07-31,245.7241046373017
2007-08-01,248.7425480442688
2007-08-02,249.2114850616861
2007-08-03,241.59211897917936
2007-08-06,248.7425480442688
2007-08-07,251.08702866786444
2007-08-08,253.95888879015584
2007-08-09,249.45311373390865
2007-08-10,247.111969230062
2007-08-13,248.02663922826528
2007-08-14,242.96037073120755
2007-08-15,238.9074101044355
2007-08-16,242.9989417226656
2007-08-17,249.21015032453656
2007-08-20,249.79848948396344
2007-08-21,249.3862805859468
2007-08-22,252.0068089086219
2007-08-23,251.60228350128784
2007-08-24,254.3126772064432
2007-08-27,252.7874571427089
2007-08-28,247.807971124644
2007-08-29,252.9667749891226
2007-08-30,252.7874571427089
2007-08-31,255.5687507723539
2007-09-04,258.4845752188599
2007-09-05,256.1519580937058
2007-09-06,257.27347962673014
2007-09-07,252.8771160659157
2007-09-10,252.65288389379708
2007-09-11,255.9276198414604
2007-09-12,256.15195809370584
2007-09-13,257.13884272974235
2007-09-14,257.45290355327074
2007-09-17,256.01734241274335
2007-09-18,262.11828631575656
2007-09-19,263.7332925988499
2007-09-20,262.83615175012176
2007-09-21,263.89688937046566
2007-09-24,263.3575567895756
2007-09-25,263.94188856027205
2007-09-26,265.2004231851255
2007-09-27,266.41404348427403
2007-09-28,265.73981941409164
2007-10-01,269.0660042232733
2007-10-02,268.79632732481554
2007-10-03,267.4029224266952
2007-10-04,268.07708284880147
2007-10-05,270.8638926450423
2007-10-08,271.0438257561917
2007-10-09,273.2013470239804
2007-10-10,274.1003124508902
2007-10-11,272.5271017377726
2007-10-12,272.8933425819854
2007-10-15,270.61397313327655
2007-10-16,269.4519383406139
2007-10-17,270.0329557369452
2007-10-18,271.28424313839696
2007-10-19,264.13352916484286
2007-10-22,264.49104587809205
2007-10-23,267.35141162821174
2007-10-24,266.85979450511326
2007-10-25,267.70894943638154
2007-10-26,269.8989818966192
2007-10-29,271.15031148791206
2007-10-30,269.80949724370424
2007-10-31,272.9379794338403
2007-11-01,267.9771502560801
2007-11-02,269.36260135214275
2007-11-05,268.55808327272933
2007-11-06,271.82066587271464
2007-11-07,264.9826419062701
2007-11-08,263.10561587695
2007-11-09,258.5469402642938
2007-11-12,253.80950629501305
2007-11-13,261.4074114890162
2007-11-14,259.5748535521867
2007-11-15,257.25086834654354
2007-11-16,259.1279576606252
2007-11-19,255.9101173870974
2007-11-20,256.71452999190814
2007-11-21,253.22853108852283
2007-11-23,255.55260067384813
2007-11-26,251.3515050592028
2007-11-27,255.0162201293716
2007-11-28,262.0776393042956
2007-11-29,262.65874108030897
2007-11-30,263.01619450879656
2007-12-03,261.76492820226537
2007-12-04,260.9157099862355
2007-12-05,264.5357882045496
2007-12-06,268.73686272427443
2007-12-07,268.69216258765806
2007-12-10,270.21171409357
2007-12-11,264.13352916484297
2007-12-12,265.65308067075483
2007-12-13,265.47440669381234
2007-12-14,262.7480147840187
2007-12-17,258.4128187595241
2007-12-18,259.5748535521868
2007-12-19,259.2173790287786
2007-12-20,261.4966430028848
2007-12-21,265.5454121963376
2007-12-24,267.381703934102
2007-12-26,267.8745023727505
2007-12-27,264.56006845808696
2007-12-28,264.69452748158534
2007-12-31,262.9477836814975
2008-01-02,259.6783030424968
2008-01-03,259.2752423958097
2008-01-04,251.9300543498314
2008-01-07,251.30307112165147
2008-01-08,247.04822564947963
2008-01-09,250.04899919068893
2008-01-10,251.39255577456643
2008-01-11,248.0335271978892
2008-01-14,251.43736138578555
2008-01-15,245.12240706895912
2008-01-16,242.52465198459583
2008-01-17,236.1647443921066
2008-01-18,235.80651045155912
2008-01-22,232.4474396850408
2008-01-23,235.0003891581849
2008-01-24,239.34471928327173
2008-01-25,237.15010922527767
2008-01-28,239.3447192832717
2008-01-29,241.9768813747359
2008-01-30,240.89014739197447
2008-01-31,244.0597313032708
2008-02-01,248.5878606544736
2008-02-04,245.55402251993127
2008-02-05,239.48651686612007
2008-02-06,236.81491628352856
2008-02-07,239.3959201560414
2008-02-08,239.1695776692087
2008-02-11,242.0222010566844
2008-02-12,242.74678279513165
2008-02-13,246.414264727496
2008-02-14,243.7428134332685
2008-02-15,244.28607379010344
2008-02-19,244.5578425934304
2008-02-20,245.55402251993127
2008-02-21,242.6108237492861
2008-02-22,244.9653358466022
2008-02-25,247.36533824114
2008-02-26,249.448209496584
2008-02-27,248.9048211782942
2008-02-28,246.9576956996042
2008-02-29,240.6184852231933
2008-03-03,241.3429390001857
2008-03-04,241.1165325326256
2008-03-05,242.7919745156253
2008-03-06,238.807190828894
2008-03-07,236.0452281322244
2008-03-10,232.1057641274416
2008-03-11,238.0828010326292
2008-03-12,236.9508113486467
2008-03-13,238.3091648463709
2008-03-14,234.3245091210945
2008-03-17,231.0190088177711
2008-03-18,238.807190828894
2008-03-19,233.64537502605071
2008-03-20,236.68096196714345
2008-03-24,242.4437487429876
2008-03-25,243.39663504390955
2008-03-26,241.89931540614936
2008-03-27,239.5850685133127
2008-03-28,237.81548955331505
2008-03-31,239.58506851331268
2008-04-01,246.5729369315888
2008-04-02,247.07213589411515
2008-04-03,247.5713348566416
2008-04-04,249.5677468223824
2008-04-07,248.25189785459847
2008-04-08,248.75103283639748
2008-04-09,245.8469689440466
2008-04-10,248.2065141919226
2008-04-11,243.8050240272657
2008-04-14,243.30595302619423
2008-04-15,243.98655867796955
2008-04-16,249.386276152406
2008-04-17,250.4298444710432
2008-04-18,254.10543062888547
2008-04-21,255.60287822810065
2008-04-22,252.15425303745656
2008-04-23,253.9238959781817
2008-04-24,254.19611264660085
2008-04-25,255.60287822810068
2008-04-28,254.9221659417796
2008-04-29,254.06006829311875
2008-04-30,253.01645732066325
2008-05-01,257.7353985280512
2008-05-02,258.3543320031109
2008-05-05,258.6730824257092
2008-05-06,261.44995770894656
2008-05-07,258.2177124523094
2008-05-08,258.85512770969035
2008-05-09,257.94460173243
2008-05-12,260.0387644068303
2008-05-13,261.04027023217344
2008-05-14,261.2223583100624
2008-05-15,264.2269399769535
2008-05-16,265.0920402210343
2008-05-19,265.6382616607933
2008-05-20,263.49865185625947
2008-05-21,259.0826843146667
2008-05-22,259.40137054640326
2008-05-23,256.94305311317896
2008-05-27,259.1738353383808
2008-05-28,260.6305827554002
